a2622612.565365
Narit-cm 26/02/2026 12:54:48 26/02/2026 12:56:53 0045 0013.384714 0052.542598 00.0 00.0
0002401 0010 0000000 0010 05 0000000 0010 0000000 0010
1 0 1 04000 1 0000 3.75 00000.o 0 0 01 000 16 002401 0.500 BT0
1 2 1 02000 1 0000 3.75 00000.o 0 0 01 000 16 002401 0.500 S2A0
1 1 1 04000 1 0000 3.75 00000.o 0 0 00 000 00 002401 3.1746 BC0
1 3 1 02000 1 0000 3.75 00000.o 0 0 00 000 00 002401 3.1746 S2P0
1 5 0 04000 0 0000 1.00 00000.o 0 0 00 000 00 000000 0.000 OF0
0.000 .o Analog 0 	0.000 .o Analog StErr 0 	0.000 .o Photon Counting 0 	0.000 .o PC StErr 0 	0.000 .o Overflow Info 0 
5.69053	0.000541081	0.0166597	0.0166632	0
5.69112	0.000538098	0	0	0
5.6913	0.000538746	0	0	0
5.69094	0.000546205	0.0333195	0.0234645	0
5.69082	0.000529211	0	0	0
5.69046	0.000536735	0	0	0
5.69024	0.000540497	0.0166597	0.0166632	0
5.69029	0.000540627	0	0	0
5.68963	0.000543027	0	0	0
5.6908	0.000532714	0.0166597	0.0166632	0
5.6904	0.000534011	0	0	0
5.68987	0.000541795	0	0	0
5.69008	0.000542703	0.0166597	0.0166632	0
5.69	0.000533752	0	0	0
5.69082	0.000533363	0.0499792	0.0289055	0
5.69037	0.000552951	0.0166597	0.0166632	0
5.69006	0.000557556	0.0333195	0.0234645	0
5.69116	0.00053479	0	0	0
5.6912	0.000545686	0.0333195	0.0234645	0
5.69135	0.000529601	0	0	0
5.69106	0.000520779	0	0	0
5.69077	0.000538422	0	0	0
5.69066	0.000537384	0	0	0
5.6911	0.000542378	0.0166597	0.0166632	0
5.69128	0.000550746	0	0	0
5.69112	0.000537579	0	0	0
5.69167	0.000528887	0.0333195	0.0234645	0
5.69094	0.000546205	0.0166597	0.0166632	0
5.68995	0.000535049	0	0	0
5.68985	0.000540562	0.0166597	0.0166632	0
5.69019	0.000532649	0	0	0
5.69087	0.000544195	0	0	0
5.69073	0.000544454	0.0333195	0.0234645	0
5.69053	0.000539071	0	0	0
5.69164	0.00052733	0.0166597	0.0166632	0
5.69067	0.000539265	0.0333195	0.0234645	0
5.6896	0.000544584	0.0166597	0.0166632	0
5.69019	0.000543222	0	0	0
5.69102	0.000532001	0	0	0
5.69108	0.000535308	0.0166597	0.0166632	0
5.6906	0.000561448	0.0166597	0.0166632	0
5.69111	0.000540757	0.0166597	0.0166632	0
5.69013	0.000524736	0	0	0
5.68945	0.000542378	0.0166597	0.0166632	0
5.69009	0.000539979	0	0	0
5.69069	0.000541989	0	0	0
5.69064	0.000539979	0.0166597	0.0166632	0
5.69033	0.000532065	0	0	0
5.69045	0.000537579	0.0166597	0.0166632	0
5.69109	0.000528693	0.0166597	0.0166632	0
5.6919	0.000534336	0	0	0
5.69105	0.000552367	0.0166597	0.0166632	0
5.69079	0.000551654	0	0	0
5.69014	0.000541016	0	0	0
5.68999	0.000547113	0	0	0
5.69073	0.000540368	0	0	0
5.69054	0.000531611	0	0	0
5.69063	0.000536995	0	0	0
5.69045	0.000544584	0	0	0
5.69048	0.000535244	0	0	0
5.69085	0.000534919	0.0166597	0.0166632	0
5.6903	0.000541795	0	0	0
5.6909	0.000531352	0.0166597	0.0166632	0
5.69033	0.000537449	0	0	0
5.69067	0.000548022	0.0333195	0.0234645	0
5.69143	0.000543741	0.0333195	0.0234645	0
5.69145	0	0	0	0
5.69037	0	0	0	0
5.68935	0	0	0	0
5.69051	0	0	0	0
5.69028	0	0	0	0
5.69006	0	0	0	0
5.68947	0	0	0	0
5.69054	0	0.0166597	0	0
5.69032	0	0	0	0
5.69043	0	0.0166597	0	0
5.69026	0	0.0166597	0	0
5.6899	0	0.0166597	0	0
5.68992	0	0	0	0
5.69028	0	0.0166597	0	0
5.6907	0	0	0	0
5.6903	0	0.0166597	0	0
5.69032	0	0	0	0
5.69064	0	0	0	0
5.6912	0	0	0	0
5.69096	0	0.0166597	0	0
5.69077	0	0	0	0
5.69033	0	0	0	0
5.69037	0	0.0499792	0	0
5.69038	0	0	0	0
5.6902	0	0	0	0
5.69031	0	0.0333195	0	0
5.69077	0	0.0166597	0	0
5.69029	0	0.0166597	0	0
5.69043	0	0.0166597	0	0
5.69026	0	0	0	0
5.69016	0	0	0	0
5.69163	0	0	0	0
5.69143	0	0	0	0
5.69063	0	0.0166597	0	0
5.69092	0	0	0	0
5.6913	0	0	0	0
5.69056	0	0	0	0
5.69066	0	0	0	0
5.69031	0	0	0	0
5.6902	0	0	0	0
5.69036	0	0	0	0
5.69056	0	0.0166597	0	0
5.69049	0	0.0333195	0	0
5.69029	0	0	0	0
5.69024	0	0.0166597	0	0
5.69107	0	0.0166597	0	0
5.69125	0	0.0333195	0	0
5.69067	0	0	0	0
5.69101	0	0	0	0
5.69096	0	0	0	0
5.69034	0	0	0	0
5.6908	0	0	0	0
5.69091	0	0	0	0
5.6908	0	0.0333195	0	0
5.68992	0	0	0	0
5.68986	0	0.0333195	0	0
5.68996	0	0	0	0
5.68999	0	0	0	0
5.68927	0	0	0	0
5.69079	0	0	0	0
5.69184	0	0	0	0
5.69072	0	0.0499792	0	0
5.69012	0	0	0	0
5.69053	0	0.0166597	0	0
5.69172	0	0.0166597	0	0
5.69101	0	0	0	0
5.69046	0	0	0	0
5.69106	0	0	0	0
5.69099	0	0	0	0
5.69045	0	0	0	0
5.69143	0	0	0	0
5.6913	0	0	0	0
5.69038	0	0.0166597	0	0
5.69094	0	0	0	0
5.69015	0	0	0	0
5.69033	0	0.0166597	0	0
5.69036	0	0.0166597	0	0
5.69119	0	0.0166597	0	0
5.6905	0	0.0166597	0	0
5.69075	0	0.0166597	0	0
5.69133	0	0	0	0
5.69036	0	0	0	0
5.69069	0	0	0	0
5.69168	0	0	0	0
5.69215	0	0	0	0
5.69076	0	0.0166597	0	0
5.69029	0	0.0333195	0	0
5.69094	0	0	0	0
5.6912	0	0	0	0
5.69061	0	0.0333195	0	0
5.68965	0	0	0	0
5.68973	0	0	0	0
5.69073	0	0	0	0
5.69072	0	0	0	0
5.69061	0	0.0166597	0	0
5.69121	0	0.0166597	0	0
5.69116	0	0	0	0
5.69125	0	0	0	0
5.69059	0	0	0	0
5.69077	0	0.0166597	0	0
5.69079	0	0.0166597	0	0
5.68953	0	0	0	0
5.691	0	0.0333195	0	0
5.69034	0	0	0	0
5.69041	0	0.0333195	0	0
5.69109	0	0	0	0
5.69181	0	0	0	0
5.69129	0	0	0	0
5.69073	0	0.0166597	0	0
5.6909	0	0	0	0
5.69126	0	0	0	0
5.69112	0	0.0166597	0	0
5.69028	0	0	0	0
5.69093	0	0.0333195	0	0
5.69044	0	0	0	0
5.68994	0	0	0	0
5.69042	0	0	0	0
5.68995	0	0.0166597	0	0
5.68972	0	0	0	0
5.69068	0	0.0166597	0	0
5.69083	0	0.0333195	0	0
5.6905	0	0.0166597	0	0
5.69018	0	0.0166597	0	0
5.69059	0	0.0166597	0	0
5.69113	0	0	0	0
5.69093	0	0.0333195	0	0
5.69049	0	0	0	0
5.6905	0	0	0	0
5.69039	0	0.0166597	0	0
5.69073	0	0.0166597	0	0
5.69046	0	0.0166597	0	0
5.69052	0	0.0166597	0	0
5.69063	0	0.0333195	0	0
5.69081	0	0	0	0
5.69028	0	0.0166597	0	0
5.69016	0	0	0	0
5.69037	0	0.0166597	0	0
5.69065	0	0	0	0
5.69068	0	0.0166597	0	0
5.69063	0	0	0	0
5.69027	0	0	0	0
5.69025	0	0.0333195	0	0
5.69135	0	0.0166597	0	0
5.6915	0	0.0166597	0	0
5.69045	0	0	0	0
5.69091	0	0	0	0
5.69186	0	0.0333195	0	0
5.68999	0	0	0	0
5.69081	0	0	0	0
5.69048	0	0	0	0
5.68996	0	0	0	0
5.69001	0	0	0	0
5.69017	0	0	0	0
5.69067	0	0	0	0
5.69045	0	0	0	0
5.69127	0	0	0	0
5.6904	0	0.0333195	0	0
5.69019	0	0	0	0
5.69069	0	0.0166597	0	0
5.69057	0	0	0	0
5.69017	0	0.0333195	0	0
5.69044	0	0.0166597	0	0
5.69106	0	0.0166597	0	0
5.69153	0	0	0	0
5.69097	0	0	0	0
5.69167	0	0.0333195	0	0
5.69059	0	0.0166597	0	0
5.69055	0	0	0	0
5.69065	0	0	0	0
5.69078	0	0.0166597	0	0
5.69097	0	0.0166597	0	0
5.6904	0	0	0	0
5.69137	0	0.0166597	0	0
5.69066	0	0	0	0
5.69017	0	0.0166597	0	0
5.69101	0	0	0	0
5.69128	0	0	0	0
5.69011	0	0	0	0
5.69044	0	0.0333195	0	0
5.6906	0	0	0	0
5.69048	0	0.0166597	0	0
5.69085	0	0	0	0
5.69092	0	0.0166597	0	0
5.68941	0	0	0	0
5.69044	0	0	0	0
5.69071	0	0.0166597	0	0
5.69025	0	0.0333195	0	0
5.69097	0	0	0	0
5.69112	0	0.0166597	0	0
5.69045	0	0.0166597	0	0
5.69057	0	0	0	0
5.69074	0	0.0166597	0	0
5.69064	0	0	0	0
5.69092	0	0	0	0
5.69155	0	0	0	0
5.69105	0	0	0	0
5.69065	0	0	0	0
5.69073	0	0.0166597	0	0
5.69099	0	0	0	0
5.68998	0	0	0	0
5.6899	0	0.0166597	0	0
5.69045	0	0	0	0
5.69046	0	0	0	0
5.68974	0	0.0166597	0	0
5.69057	0	0.0166597	0	0
5.69046	0	0	0	0
5.69076	0	0.0333195	0	0
5.69042	0	0	0	0
5.69106	0	0	0	0
5.69169	0	0	0	0
5.69	0	0.0166597	0	0
5.6906	0	0	0	0
5.69063	0	0	0	0
5.68905	0	0	0	0
5.69022	0	0	0	0
5.69085	0	0	0	0
5.69023	0	0	0	0
5.6908	0	0	0	0
5.69076	0	0	0	0
5.69029	0	0	0	0
5.69079	0	0.0166597	0	0
5.69064	0	0	0	0
5.69106	0	0.0166597	0	0
5.69048	0	0	0	0
5.69064	0	0.0166597	0	0
5.6906	0	0.0166597	0	0
5.68989	0	0	0	0
5.68982	0	0.0333195	0	0
5.69049	0	0	0	0
5.69051	0	0	0	0
5.69064	0	0	0	0
5.69004	0	0.0166597	0	0
5.69025	0	0	0	0
5.69046	0	0	0	0
5.69089	0	0.0166597	0	0
5.68985	0	0	0	0
5.68963	0	0	0	0
5.69055	0	0	0	0
5.69148	0	0	0	0
5.69102	0	0	0	0
5.69137	0	0	0	0
5.69077	0	0	0	0
5.69065	0	0	0	0
5.69116	0	0.0166597	0	0
5.69161	0	0	0	0
5.69116	0	0.0333195	0	0
5.69082	0	0.0166597	0	0
5.69198	0	0	0	0
5.69173	0	0	0	0
5.69102	0	0	0	0
5.6916	0	0	0	0
5.69077	0	0	0	0
5.69104	0	0	0	0
5.6903	0	0	0	0
5.69098	0	0	0	0
5.69094	0	0.0166597	0	0
5.69074	0	0.0333195	0	0
5.6907	0	0.0166597	0	0
5.6908	0	0.0166597	0	0
5.6908	0	0.0166597	0	0
5.69123	0	0	0	0
5.69081	0	0	0	0
5.68971	0	0.0166597	0	0
5.69052	0	0.0166597	0	0
5.69127	0	0	0	0
5.6904	0	0	0	0
5.68944	0	0.0166597	0	0
5.68992	0	0	0	0
5.69056	0	0.0333195	0	0
5.69119	0	0.0166597	0	0
5.69081	0	0.0166597	0	0
5.69062	0	0.0499792	0	0
5.69038	0	0.0166597	0	0
5.69044	0	0	0	0
5.69033	0	0	0	0
5.69078	0	0.0166597	0	0
5.69086	0	0	0	0
5.69111	0	0	0	0
5.69082	0	0	0	0
5.69087	0	0	0	0
5.69021	0	0	0	0
5.69085	0	0	0	0
5.69076	0	0	0	0
5.69085	0	0.0333195	0	0
5.69092	0	0.0166597	0	0
5.69139	0	0	0	0
5.69062	0	0.0166597	0	0
5.69017	0	0	0	0
5.69097	0	0.0166597	0	0
5.69106	0	0.0166597	0	0
5.68955	0	0.0166597	0	0
5.69012	0	0.0166597	0	0
5.69063	0	0	0	0
5.68968	0	0	0	0
5.68963	0	0	0	0
5.69129	0	0	0	0
5.68998	0	0	0	0
5.69008	0	0	0	0
5.68937	0	0.0166597	0	0
5.69015	0	0	0	0
5.69064	0	0	0	0
5.69058	0	0	0	0
5.69132	0	0.0166597	0	0
5.69128	0	0	0	0
5.69067	0	0	0	0
5.69113	0	0	0	0
5.69037	0	0	0	0
5.69064	0	0.0333195	0	0
5.69081	0	0.0166597	0	0
5.69067	0	0.0333195	0	0
5.6907	0	0	0	0
5.69038	0	0	0	0
5.69081	0	0.0333195	0	0
5.69083	0	0	0	0
5.69035	0	0.0166597	0	0
5.69114	0	0	0	0
5.69021	0	0.0166597	0	0
5.69055	0	0.0166597	0	0
5.69044	0	0.0333195	0	0
5.69095	0	0	0	0
5.69034	0	0	0	0
5.69007	0	0	0	0
5.69045	0	0	0	0
5.69087	0	0.0166597	0	0
5.69138	0	0.0333195	0	0
5.69116	0	0	0	0
5.69055	0	0.0166597	0	0
5.69124	0	0	0	0
5.69076	0	0	0	0
5.69084	0	0	0	0
5.69044	0	0.0166597	0	0
5.69014	0	0	0	0
5.69045	0	0	0	0
5.6899	0	0	0	0
5.69004	0	0	0	0
5.69029	0	0.0166597	0	0
5.69044	0	0.0333195	0	0
5.69144	0	0.0166597	0	0
5.69052	0	0	0	0
5.68978	0	0	0	0
5.69082	0	0	0	0
5.69017	0	0.0166597	0	0
5.68997	0	0.0166597	0	0
5.69063	0	0.0166597	0	0
5.69057	0	0.0166597	0	0
5.69033	0	0	0	0
5.69034	0	0	0	0
5.69153	0	0.0166597	0	0
5.69114	0	0.0166597	0	0
5.68947	0	0.0333195	0	0
5.69032	0	0.0166597	0	0
5.69107	0	0	0	0
5.6902	0	0	0	0
5.69078	0	0	0	0
5.69023	0	0.0166597	0	0
5.69032	0	0	0	0
5.69031	0	0.0166597	0	0
5.69033	0	0	0	0
5.69015	0	0.0166597	0	0
5.69044	0	0	0	0
5.69096	0	0.0333195	0	0
5.69054	0	0.0166597	0	0
5.69023	0	0.0166597	0	0
5.69008	0	0.0166597	0	0
5.69016	0	0	0	0
5.68981	0	0	0	0
5.69032	0	0.0166597	0	0
5.69042	0	0	0	0
5.69143	0	0.0333195	0	0
5.69041	0	0.0333195	0	0
5.69107	0	0	0	0
5.69119	0	0	0	0
5.6908	0	0	0	0
5.69117	0	0.0166597	0	0
5.69101	0	0	0	0
5.69091	0	0.0499792	0	0
5.69099	0	0	0	0
5.69002	0	0	0	0
5.6906	0	0.0333195	0	0
5.69073	0	0	0	0
5.68999	0	0	0	0
5.69026	0	0	0	0
5.69016	0	0.0166597	0	0
5.6912	0	0.0333195	0	0
5.69035	0	0.0166597	0	0
5.69052	0	0	0	0
5.69025	0	0	0	0
5.69063	0	0	0	0
5.6904	0	0.0333195	0	0
5.69081	0	0	0	0
5.69048	0	0.0166597	0	0
5.69039	0	0.0333195	0	0
5.69126	0	0.0166597	0	0
5.69135	0	0	0	0
5.69053	0	0	0	0
5.6909	0	0	0	0
5.69081	0	0.0166597	0	0
5.69053	0	0	0	0
5.69008	0	0	0	0
5.69055	0	0	0	0
5.68985	0	0	0	0
5.69005	0	0	0	0
5.69029	0	0.0166597	0	0
5.68967	0	0	0	0
5.69072	0	0	0	0
5.69169	0	0	0	0
5.69147	0	0.0166597	0	0
5.69102	0	0	0	0
5.69045	0	0.0166597	0	0
5.69018	0	0.0499792	0	0
5.68966	0	0	0	0
5.69065	0	0.0166597	0	0
5.69048	0	0.0333195	0	0
5.69131	0	0	0	0
5.69089	0	0.0166597	0	0
5.69076	0	0	0	0
5.69084	0	0	0	0
5.69029	0	0.0333195	0	0
5.68974	0	0	0	0
5.69084	0	0	0	0
5.69071	0	0	0	0
5.69083	0	0.0166597	0	0
5.69056	0	0	0	0
5.69118	0	0	0	0
5.69118	0	0	0	0
5.69033	0	0.0333195	0	0
5.6905	0	0	0	0
5.69082	0	0.0166597	0	0
5.69131	0	0.0166597	0	0
5.69091	0	0	0	0
5.69013	0	0	0	0
5.69025	0	0	0	0
5.69039	0	0	0	0
5.69053	0	0	0	0
5.69038	0	0.0166597	0	0
5.6903	0	0	0	0
5.69014	0	0	0	0
5.69077	0	0	0	0
5.69111	0	0	0	0
5.69115	0	0	0	0
5.69064	0	0.0333195	0	0
5.69002	0	0	0	0
5.69012	0	0	0	0
5.6902	0	0.0166597	0	0
5.68984	0	0.0333195	0	0
5.69048	0	0.0166597	0	0
5.69091	0	0	0	0
5.69054	0	0.0166597	0	0
5.69104	0	0	0	0
5.69049	0	0	0	0
5.69059	0	0	0	0
5.69087	0	0	0	0
5.69126	0	0	0	0
5.6911	0	0	0	0
5.69201	0	0.0166597	0	0
5.6905	0	0	0	0
5.69007	0	0.0166597	0	0
5.69133	0	0	0	0
5.69083	0	0.0166597	0	0
5.6897	0	0	0	0
5.69034	0	0	0	0
5.69045	0	0	0	0
5.69022	0	0.0166597	0	0
5.69034	0	0	0	0
5.69075	0	0	0	0
5.69003	0	0	0	0
5.6902	0	0	0	0
5.69068	0	0.0166597	0	0
5.69098	0	0.0166597	0	0
5.69038	0	0	0	0
5.69115	0	0	0	0
5.69094	0	0.0166597	0	0
5.69046	0	0.0166597	0	0
5.69079	0	0.0166597	0	0
5.6904	0	0.0166597	0	0
5.69092	0	0.0166597	0	0
5.69026	0	0	0	0
5.69089	0	0.0166597	0	0
5.69078	0	0	0	0
5.69117	0	0.0166597	0	0
5.69091	0	0.0333195	0	0
5.69017	0	0	0	0
5.69069	0	0	0	0
5.69116	0	0	0	0
5.69091	0	0	0	0
5.69174	0	0.0166597	0	0
5.69153	0	0	0	0
5.69063	0	0	0	0
5.69065	0	0	0	0
5.68994	0	0.0166597	0	0
5.6905	0	0.0166597	0	0
5.6903	0	0.0166597	0	0
5.68972	0	0	0	0
5.69043	0	0	0	0
5.69014	0	0	0	0
5.69097	0	0	0	0
5.6908	0	0	0	0
5.68979	0	0	0	0
5.6906	0	0.0333195	0	0
5.69158	0	0	0	0
5.69141	0	0	0	0
5.6907	0	0	0	0
5.69044	0	0	0	0
5.69058	0	0.0166597	0	0
5.69128	0	0	0	0
5.69103	0	0.0166597	0	0
5.69097	0	0.0166597	0	0
5.69126	0	0.0166597	0	0
5.69027	0	0.0166597	0	0
5.69026	0	0	0	0
5.68943	0	0	0	0
5.69006	0	0.0166597	0	0
5.69003	0	0.0166597	0	0
5.69039	0	0.0166597	0	0
5.69071	0	0	0	0
5.69029	0	0	0	0
5.69129	0	0	0	0
5.69061	0	0	0	0
5.69008	0	0.0166597	0	0
5.69087	0	0	0	0
5.69073	0	0	0	0
5.69085	0	0	0	0
5.69006	0	0	0	0
5.69064	0	0	0	0
5.69193	0	0.0333195	0	0
5.69016	0	0.0166597	0	0
5.69024	0	0	0	0
5.69087	0	0	0	0
5.69055	0	0.0166597	0	0
5.68975	0	0	0	0
5.69056	0	0.0499792	0	0
5.68997	0	0.0166597	0	0
5.69052	0	0	0	0
5.69071	0	0	0	0
5.69056	0	0.0166597	0	0
5.69046	0	0.0166597	0	0
5.69034	0	0	0	0
5.69037	0	0	0	0
5.69087	0	0	0	0
5.69013	0	0	0	0
5.69044	0	0.0166597	0	0
5.69112	0	0.0166597	0	0
5.69083	0	0	0	0
5.69038	0	0.0166597	0	0
5.69144	0	0	0	0
5.69062	0	0.0166597	0	0
5.69017	0	0.0166597	0	0
5.69079	0	0	0	0
5.69082	0	0.0166597	0	0
5.69061	0	0.0166597	0	0
5.69041	0	0.0166597	0	0
5.69036	0	0.0499792	0	0
5.6911	0	0.0166597	0	0
5.69033	0	0.0166597	0	0
5.69067	0	0	0	0
5.69095	0	0	0	0
5.69046	0	0	0	0
5.69012	0	0	0	0
5.68977	0	0	0	0
5.69037	0	0.0166597	0	0
5.69086	0	0.0166597	0	0
5.69005	0	0	0	0
5.69013	0	0.0166597	0	0
5.69004	0	0.0166597	0	0
5.69033	0	0	0	0
5.68984	0	0	0	0
5.69001	0	0	0	0
5.69037	0	0	0	0
5.69105	0	0.0333195	0	0
5.69108	0	0	0	0
5.69093	0	0	0	0
5.69131	0	0	0	0
5.69104	0	0	0	0
5.69081	0	0.0166597	0	0
5.69079	0	0.0333195	0	0
5.69109	0	0	0	0
5.6904	0	0	0	0
5.69076	0	0.0166597	0	0
5.69053	0	0	0	0
5.69104	0	0	0	0
5.68996	0	0	0	0
5.69044	0	0.0166597	0	0
5.69094	0	0.0166597	0	0
5.69056	0	0.0333195	0	0
5.69036	0	0.0166597	0	0
5.69102	0	0.0166597	0	0
5.69088	0	0.0333195	0	0
5.69149	0	0	0	0
5.69076	0	0	0	0
5.69045	0	0.0166597	0	0
5.69068	0	0	0	0
5.69069	0	0.0333195	0	0
5.69024	0	0.0166597	0	0
5.69063	0	0.0166597	0	0
5.69048	0	0.0166597	0	0
5.69125	0	0	0	0
5.69054	0	0.0166597	0	0
5.69019	0	0	0	0
5.69097	0	0	0	0
5.69019	0	0	0	0
5.69048	0	0	0	0
5.69054	0	0	0	0
5.68976	0	0	0	0
5.68938	0	0	0	0
5.68979	0	0.0166597	0	0
5.69144	0	0	0	0
5.68992	0	0	0	0
5.68994	0	0.0166597	0	0
5.69114	0	0	0	0
5.69116	0	0.0166597	0	0
5.69063	0	0	0	0
5.69114	0	0	0	0
5.69089	0	0.0166597	0	0
5.69021	0	0.0166597	0	0
5.69032	0	0	0	0
5.69031	0	0	0	0
5.69113	0	0.0333195	0	0
5.69084	0	0.0333195	0	0
5.69151	0	0	0	0
5.69096	0	0	0	0
5.69	0	0.0166597	0	0
5.69025	0	0	0	0
5.69186	0	0	0	0
5.69087	0	0	0	0
5.69049	0	0.0166597	0	0
5.69121	0	0.0333195	0	0
5.69116	0	0	0	0
5.69043	0	0	0	0
5.6899	0	0.0166597	0	0
5.69077	0	0.0166597	0	0
5.69107	0	0	0	0
5.69066	0	0	0	0
5.68961	0	0	0	0
5.6908	0	0.0166597	0	0
5.69056	0	0.0333195	0	0
5.69028	0	0.0166597	0	0
5.69089	0	0	0	0
5.69031	0	0.0166597	0	0
5.69007	0	0	0	0
5.68995	0	0	0	0
5.6899	0	0	0	0
5.69023	0	0	0	0
5.69067	0	0.0166597	0	0
5.68987	0	0	0	0
5.69049	0	0.0166597	0	0
5.69071	0	0.0166597	0	0
5.69072	0	0	0	0
5.69086	0	0.0166597	0	0
5.69076	0	0.0166597	0	0
5.69038	0	0	0	0
5.69096	0	0.0333195	0	0
5.69103	0	0.0166597	0	0
5.69144	0	0.0166597	0	0
5.69141	0	0.0166597	0	0
5.69071	0	0	0	0
5.69023	0	0.0166597	0	0
5.69039	0	0	0	0
5.69031	0	0	0	0
5.69027	0	0.0166597	0	0
5.69113	0	0	0	0
5.69047	0	0	0	0
5.68988	0	0.0166597	0	0
5.69017	0	0	0	0
5.68976	0	0	0	0
5.69002	0	0.0166597	0	0
5.68971	0	0	0	0
5.69032	0	0	0	0
5.69039	0	0.0166597	0	0
5.69058	0	0	0	0
5.69117	0	0	0	0
5.69095	0	0.0166597	0	0
5.69021	0	0.0166597	0	0
5.69027	0	0	0	0
5.6906	0	0	0	0
5.69057	0	0	0	0
5.69125	0	0.0333195	0	0
5.69157	0	0.0166597	0	0
5.69184	0	0	0	0
5.69049	0	0.0166597	0	0
5.69037	0	0	0	0
5.69109	0	0	0	0
5.69062	0	0.0166597	0	0
5.69133	0	0.0499792	0	0
5.6905	0	0	0	0
5.69113	0	0	0	0
5.69084	0	0	0	0
5.69081	0	0.0166597	0	0
5.69057	0	0	0	0
5.69023	0	0.0166597	0	0
5.69011	0	0	0	0
5.69047	0	0.0166597	0	0
5.68958	0	0	0	0
5.69029	0	0.0166597	0	0
5.69046	0	0.0166597	0	0
5.69093	0	0	0	0
5.69022	0	0	0	0
5.69053	0	0	0	0
5.69016	0	0.0166597	0	0
5.69072	0	0.0166597	0	0
5.69046	0	0	0	0
5.69075	0	0.0166597	0	0
5.69076	0	0.0166597	0	0
5.69006	0	0	0	0
5.6899	0	0	0	0
5.69054	0	0	0	0
5.68999	0	0	0	0
5.6898	0	0	0	0
5.69056	0	0.0333195	0	0
5.69031	0	0.0166597	0	0
5.69064	0	0	0	0
5.69092	0	0	0	0
5.69098	0	0.0166597	0	0
5.68987	0	0.0333195	0	0
5.6902	0	0	0	0
5.69165	0	0	0	0
5.69037	0	0	0	0
5.69049	0	0	0	0
5.69131	0	0	0	0
5.6911	0	0	0	0
5.69106	0	0	0	0
5.69064	0	0	0	0
5.69019	0	0	0	0
5.69089	0	0	0	0
5.69043	0	0	0	0
5.69054	0	0	0	0
5.69049	0	0.0333195	0	0
5.69077	0	0.0166597	0	0
5.69019	0	0	0	0
5.69056	0	0	0	0
5.69088	0	0.0166597	0	0
5.691	0	0.0166597	0	0
5.69074	0	0.0333195	0	0
5.69102	0	0.0499792	0	0
5.69046	0	0.0166597	0	0
5.68967	0	0	0	0
5.68963	0	0.0333195	0	0
5.69096	0	0	0	0
5.69085	0	0	0	0
5.68982	0	0	0	0
5.69111	0	0.0166597	0	0
5.69065	0	0	0	0
5.68982	0	0.0166597	0	0
5.68951	0	0	0	0
5.69074	0	0	0	0
5.69089	0	0.0333195	0	0
5.69061	0	0.0166597	0	0
5.69049	0	0	0	0
5.69078	0	0	0	0
5.69125	0	0	0	0
5.69005	0	0	0	0
5.68984	0	0.0333195	0	0
5.68947	0	0.0166597	0	0
5.69054	0	0	0	0
5.6904	0	0.0166597	0	0
5.69011	0	0.0333195	0	0
5.69023	0	0.0166597	0	0
5.68969	0	0	0	0
5.68968	0	0.0166597	0	0
5.69073	0	0.0166597	0	0
5.69016	0	0.0166597	0	0
5.69046	0	0	0	0
5.69076	0	0	0	0
5.69073	0	0.0166597	0	0
5.69021	0	0	0	0
5.69045	0	0	0	0
5.69064	0	0	0	0
5.69087	0	0.0333195	0	0
5.68979	0	0.0166597	0	0
5.69031	0	0.0166597	0	0
5.69077	0	0.0166597	0	0
5.69109	0	0	0	0
5.69075	0	0	0	0
5.69004	0	0	0	0
5.69065	0	0.0166597	0	0
5.69119	0	0	0	0
5.69065	0	0	0	0
5.69092	0	0	0	0
5.69151	0	0	0	0
5.69055	0	0.0166597	0	0
5.69012	0	0	0	0
5.69068	0	0	0	0
5.69145	0	0	0	0
5.69113	0	0	0	0
5.6907	0	0	0	0
5.69035	0	0.0166597	0	0
5.69102	0	0.0166597	0	0
5.69077	0	0.0333195	0	0
5.69101	0	0.0166597	0	0
5.6907	0	0	0	0
5.69059	0	0.0333195	0	0
5.69058	0	0.0166597	0	0
5.69071	0	0	0	0
5.69104	0	0.0499792	0	0
5.69085	0	0	0	0
5.69091	0	0	0	0
5.69069	0	0.0166597	0	0
5.69065	0	0.0166597	0	0
5.69005	0	0	0	0
5.6898	0	0	0	0
5.69059	0	0	0	0
5.68971	0	0	0	0
5.68998	0	0	0	0
5.69046	0	0	0	0
5.69028	0	0	0	0
5.69045	0	0	0	0
5.6905	0	0	0	0
5.69008	0	0.0166597	0	0
5.69046	0	0	0	0
5.6908	0	0	0	0
5.69128	0	0	0	0
5.6909	0	0	0	0
5.69053	0	0	0	0
5.69006	0	0.0166597	0	0
5.69067	0	0.0166597	0	0
5.69082	0	0	0	0
5.68991	0	0	0	0
5.68997	0	0.0166597	0	0
5.69041	0	0	0	0
5.69026	0	0.0166597	0	0
5.69071	0	0.0166597	0	0
5.69076	0	0	0	0
5.69087	0	0	0	0
5.69066	0	0	0	0
5.68988	0	0	0	0
5.69009	0	0	0	0
5.69085	0	0	0	0
5.6907	0	0	0	0
5.69111	0	0	0	0
5.6914	0	0.0333195	0	0
5.6901	0	0	0	0
5.68978	0	0	0	0
5.68967	0	0	0	0
5.69042	0	0.0333195	0	0
5.69004	0	0.0166597	0	0
5.69087	0	0.0166597	0	0
5.69089	0	0.0166597	0	0
5.68967	0	0	0	0
