a2672316.531416
Narit-cm 23/07/2026 16:51:14 23/07/2026 16:53:14 0045 0013.384714 0052.542598 00.0 00.0
0002401 0010 0000000 0010 05 0000000 0010 0000000 0010
1 0 1 05024 0 0750 3.75 00532.s 0 0 01 000 16 002401 0.500 BT0
1 2 1 04090 0 0750 3.75 00532.s 0 0 01 000 16 002401 0.500 S2A0
1 1 1 05024 0 0750 3.75 00532.s 0 0 00 000 00 002401 3.1746 BC0
1 3 1 04090 0 0750 3.75 00532.s 0 0 00 000 00 002401 3.1746 S2P0
1 5 0 05024 0 0000 1.00 00000.o 0 0 00 000 00 000000 0.000 OF0
532.000 .s Analog 0 	532.000 .s Analog StErr 0 	532.000 .s Photon Counting 0 	532.000 .s PC StErr 0 	0.000 .o Overflow Info 0 
6.0064	0.000622224	0	0	0
6.00433	0.000604322	0	0	0
6.00472	0.000589469	0	0	0
6.00611	0.000583047	0	0	0
6.00522	0.000594917	0	0	0
6.00619	0.000591155	0	0	0
6.00502	0.00059602	0	0	0
6.00473	0.000599263	0	0	0
6.0058	0.000595371	0	0	0
6.00556	0.000605554	0	0	0
6.00594	0.000596149	0	0	0
6.00558	0.000593231	0	0	0
6.00553	0.000597641	0	0	0
6.00607	0.000587328	0	0	0
6.00482	0.000613338	0	0	0
6.00461	0.000603868	0	0	0
6.00616	0.00059842	0	0	0
6.00583	0.00061243	0	0	0
6.00519	0.000603608	0	0	0
6.00513	0.000593944	0	0	0
6.00588	0.00058882	0	0	0
6.00565	0.000587912	0	0	0
6.00529	0.000598809	0	0	0
6.00527	0.000592387	0	0	0
6.00554	0.000586615	0	0	0
6.00551	0.000601663	0	0	0
6.0059	0.000599198	0	0	0
6.00704	0.000600949	0	0	0
6.00564	0.000606333	0	0	0
6.00417	0.000584928	0	0	0
6.00519	0.000587198	0	0	0
6.00569	0.000592906	0	0	0
6.0054	0.000597122	0	0	0
6.00482	0.000598744	0	0	0
6.0047	0.000609511	0	0	0
6.00517	0.000594139	0	0	0
6.0051	0.000610484	0	0	0
6.00451	0.000597382	0	0	0
6.00409	0.000591479	0	0	0
6.00525	0.000592063	0	0	0
6.0057	0.000582009	0	0	0
6.00447	0.000602311	0	0	0
6.00549	0.00060056	0	0	0
6.00612	0.000594203	0	0	0
6.00517	0.000602571	0	0	0
6.00597	0.000593101	0	0	0
6.00572	0.000591804	0	0	0
6.00554	0.000577923	0	0	0
6.00636	0.000576301	0	0	0
6.00612	0.000589014	0	0	0
6.00524	0.000612884	0	0	0
6.00589	0.000594009	0	0	0
6.00599	0.00060776	0	0	0
6.00511	0.000595047	0	0	0
6.00589	0.00059803	0	0	0
6.00548	0.000596539	0	0	0
6.00484	0.000582658	0	0	0
6.00487	0.000596668	0	0	0
6.00467	0.000593425	0	0	0
6.00543	0.00058389	0	0	0
6.00506	0.000599003	0	0	0
6.00431	0.000605425	0	0	0
6.00477	0.000592387	0	0	0
6.0047	0.000584409	0	0	0
6.00507	0.000584474	0	0	0
6.00576	0.000594333	0	0	0
6.00592	0.000592647	0	0	0
6.00594	0.000599328	0	0	0
6.0062	0.000589923	0	0	0
6.00538	0.000607825	0	0	0
6.00565	0.000589923	0	0	0
6.0062	0.000596474	0	0	0
6.00576	0.000602311	0	0	0
6.00518	0.000593749	0	0	0
6.00489	0.00059362	0	0	0
6.00519	0.000592452	0	0	0
6.00465	0.000596409	0	0	0
6.00387	0.000583436	0	0	0
6.00472	0.000603868	0	0	0
6.0044	0.00059362	0	0	0
6.00494	0.00059135	0	0	0
6.00453	0.000591674	0	0	0
6.00446	0.000597901	0	0	0
6.00482	0.000589339	0	0	0
6.00486	0.000601144	0	0	0
6.00511	0.000598679	0	0	0
6.00616	0.00060283	0	0	0
6.00442	0.000599522	0	0	0
6.00446	0.00058655	0	0	0
6.00569	0.000595501	0	0	0
6.00547	0.000586874	0	0	0
6.00436	0.000617748	0	0	0
6.00516	0.000603479	0	0	0
6.00589	0.000602246	0	0	0
6.00577	0.000592582	0	0	0
6.00541	0.00059349	0	0	0
6.00542	0.000585058	0	0	0
6.00636	0.00059096	0	0	0
6.0057	0.000597252	0	0	0
6.00482	0.000596863	0	0	0
6.00533	0.000596993	0	0	0
6.00538	0.000599003	0	0	0
6.00445	0.000598355	0	0	0
6.00437	0.000603414	0	0	0
6.0052	0.000597511	0	0	0
6.00463	0.000593685	0	0	0
6.00439	0.000604192	0	0	0
6.00426	0.000595047	0	0	0
6.00487	0.000606073	0	0	0
6.00473	0.000611197	0	0	0
6.00621	0.000597317	0	0	0
6.00506	0.000599652	0	0	0
6.00517	0.00060523	0	0	0
6.00413	0.000587263	0	0	0
6.0059	0.000590247	0	0	0
6.00643	0.000605749	0	0	0
6.00512	0.000583047	0	0	0
6.00483	0.000590506	0	0	0
6.0061	0.000590441	0	0	0
6.0046	0.000596993	0	0	0
6.00519	0.000601338	0	0	0
6.00585	0.00057228	0	0	0
6.00524	0.000589014	0	0	0
