a2672316.473539
Narit-cm 23/07/2026 16:45:35 23/07/2026 16:47:35 0045 0013.384714 0052.542598 00.0 00.0
0002401 0010 0000000 0010 05 0000000 0010 0000000 0010
1 0 1 05024 0 0750 3.75 00532.s 0 0 01 000 16 002401 0.500 BT0
1 2 1 04090 0 0750 3.75 00532.s 0 0 01 000 16 002401 0.500 S2A0
1 1 1 05024 0 0750 3.75 00532.s 0 0 00 000 00 002401 3.1746 BC0
1 3 1 04090 0 0750 3.75 00532.s 0 0 00 000 00 002401 3.1746 S2P0
1 5 0 05024 0 0000 1.00 00000.o 0 0 00 000 00 000000 0.000 OF0
532.000 .s Analog 0 	532.000 .s Analog StErr 0 	532.000 .s Photon Counting 0 	532.000 .s PC StErr 0 	0.000 .o Overflow Info 0 
6.0087	0.000589728	0	0	0
6.00669	0.00059349	0	0	0
6.00762	0.000590377	0	0	0
6.00701	0.000585706	0	0	0
6.00669	0.000599068	0	0	0
6.00746	0.000598614	0	0	0
6.0064	0.000596344	0	0	0
6.00654	0.000610743	0	0	0
6.00758	0.000593295	0	0	0
6.0068	0.00059122	0	0	0
6.00665	0.00059349	0	0	0
6.00678	0.000594982	0	0	0
6.00721	0.000601663	0	0	0
6.00848	0.00057695	0	0	0
6.00732	0.000578377	0	0	0
6.00772	0.00059816	0	0	0
6.00835	0.000589858	0	0	0
6.00682	0.00058162	0	0	0
6.00708	0.000585123	0	0	0
6.00838	0.000591479	0	0	0
6.00728	0.000592712	0	0	0
6.00812	0.000577274	0	0	0
6.00858	0.000578896	0	0	0
6.00713	0.000586809	0	0	0
6.00714	0.000597836	0	0	0
6.00758	0.000589533	0	0	0
6.00682	0.00059109	0	0	0
6.00736	0.000576237	0	0	0
6.00719	0.000580063	0	0	0
6.0074	0.000583566	0	0	0
6.00754	0.000596603	0	0	0
6.00776	0.000589598	0	0	0
6.00749	0.000589858	0	0	0
6.00661	0.000587004	0	0	0
6.00648	0.00059362	0	0	0
6.00769	0.00060043	0	0	0
6.00762	0.000595695	0	0	0
6.00726	0.000592063	0	0	0
6.00655	0.000578053	0	0	0
6.00636	0.000588496	0	0	0
6.00704	0.00058895	0	0	0
6.00662	0.00058869	0	0	0
6.00782	0.000592517	0	0	0
6.00737	0.000601338	0	0	0
6.00794	0.000606073	0	0	0
6.00806	0.000595955	0	0	0
6.00833	0.00060056	0	0	0
6.00812	0.00058895	0	0	0
6.00748	0.000587458	0	0	0
6.00871	0.000597836	0	0	0
6.00804	0.000592906	0	0	0
6.00814	0.000587004	0	0	0
6.00747	0.000590312	0	0	0
6.00629	0.000598614	0	0	0
6.0067	0.000598744	0	0	0
6.00738	0.000584085	0	0	0
6.00654	0.00059803	0	0	0
6.00657	0.000607241	0	0	0
6.00681	0.000594787	0	0	0
6.00671	0.000597122	0	0	0
6.00723	0.000595501	0	0	0
6.00708	0.000589339	0	0	0
6.00717	0.000591414	0	0	0
6.00674	0.000600495	0	0	0
6.00801	0.00059576	0	0	0
6.00798	0.000591998	0	0	0
6.0064	0.000582658	0	0	0
6.00725	0.000599717	0	0	0
6.00792	0.000589663	0	0	0
6.00708	0.000584734	0	0	0
6.00771	0.000586161	0	0	0
6.00751	0.000593944	0	0	0
6.00788	0.000578247	0	0	0
6.00768	0.000594528	0	0	0
6.00688	0.000592841	0	0	0
6.00661	0.000589598	0	0	0
6.00701	0.000577988	0	0	0
6.00677	0.000590636	0	0	0
6.00668	0.000600365	0	0	0
6.00681	0.000594398	0	0	0
6.00673	0.000594722	0	0	0
6.00637	0.000590441	0	0	0
6.00709	0.000576626	0	0	0
6.00752	0.00058882	0	0	0
6.00641	0.00059842	0	0	0
6.00651	0.000592906	0	0	0
6.00741	0.000597836	0	0	0
6.00721	0.000603219	0	0	0
6.0071	0.000583955	0	0	0
6.00791	0.000581944	0	0	0
6.00644	0.000591868	0	0	0
6.00682	0.000587847	0	0	0
6.0085	0.000597252	0	0	0
6.00792	0.000595501	0	0	0
6.00785	0.000591674	0	0	0
6.00811	0.000594268	0	0	0
6.00829	0.00059362	0	0	0
6.00898	0.000589598	0	0	0
6.00732	0.00059589	0	0	0
6.007	0.000603284	0	0	0
6.00701	0.000594982	0	0	0
6.00613	0.000594722	0	0	0
6.0067	0.000588236	0	0	0
6.00711	0.000589533	0	0	0
6.00585	0.000606852	0	0	0
6.00648	0.000601598	0	0	0
6.00695	0.00060296	0	0	0
6.00624	0.000610614	0	0	0
6.00708	0.000590182	0	0	0
6.00724	0.000604517	0	0	0
6.00769	0.000589663	0	0	0
6.00761	0.000600301	0	0	0
6.00664	0.00059602	0	0	0
6.00745	0.000594333	0	0	0
6.00808	0.000598225	0	0	0
6.00771	0.000586485	0	0	0
6.00866	0.000596798	0	0	0
6.00839	0.000585447	0	0	0
6.00808	0.000582463	0	0	0
6.00859	0.000592387	0	0	0
6.00709	0.000587328	0	0	0
6.00785	0.000587782	0	0	0
6.0081	0.000586874	0	0	0
6.00719	0.000583177	0	0	0
6.0068	0.000593425	0	0	0
6.00619	0.000603479	0	0	0
6.00667	0.000591025	0	0	0
6.00599	0.000584085	0	0	0
6.00666	0.000580193	0	0	0
6.00674	0.000602441	0	0	0
6.00696	0.000595176	0	0	0
6.00789	0.000590441	0	0	0
6.0071	0.000583631	0	0	0
6.0064	0.000591479	0	0	0
6.00723	0.000595306	0	0	0
6.00751	0.000579155	0	0	0
6.00704	0.000596668	0	0	0
6.00731	0.000573123	0	0	0
6.0067	0.000584928	0	0	0
6.0074	0.000602441	0	0	0
6.00735	0.000600171	0	0	0
6.00679	0.000608797	0	0	0
6.00765	0.000602571	0	0	0
6.008	0.000585382	0	0	0
6.00697	0.000587263	0	0	0
6.00779	0.000594982	0	0	0
6.00777	0.000588236	0	0	0
6.00846	0.000596149	0	0	0
6.00814	0.000596928	0	0	0
6.00847	0.000594074	0	0	0
6.00718	0.00058882	0	0	0
6.00664	0.000613403	0	0	0
6.00713	0.000596863	0	0	0
6.00666	0.000586225	0	0	0
6.00668	0.00058882	0	0	0
6.00681	0.000598809	0	0	0
6.00622	0.000602441	0	0	0
6.00642	0.000583696	0	0	0
6.00695	0.000583112	0	0	0
6.00677	0.000592776	0	0	0
6.00736	0.000576237	0	0	0
6.00691	0.000578377	0	0	0
6.0069	0.000583566	0	0	0
6.00784	0.000590117	0	0	0
6.00711	0.000592258	0	0	0
6.00742	0.000595825	0	0	0
6.00811	0.00059829	0	0	0
6.00787	0.000587069	0	0	0
6.00755	0.000580388	0	0	0
6.00866	0.000589144	0	0	0
6.00863	0.000605489	0	0	0
6.00698	0.000600625	0	0	0
6.00775	0.000580388	0	0	0
6.0074	0.000597901	0.0166597	0.0166632	0
6.00755	0.000591933	0	0	0
6.00746	0.000593555	0	0	0
6.00776	0.000597317	0	0	0
6.00735	0.000589728	0	0	0
6.00762	0.000594852	0	0	0
6.00657	0.00057241	0	0	0
6.00679	0.000603154	0	0	0
6.00685	0.000601468	0	0	0
6.00757	0.000601338	0	0	0
6.00702	0.000592582	0	0	0
6.00715	0.000611003	0	0	0
6.00763	0.0006051	0	0	0
6.00652	0.000600041	0	0	0
6.00674	0.000592906	0	0	0
6.00763	0.000589469	0	0	0
6.00841	0.000597447	0	0	0
6.00789	0.000593231	0	0	0
6.00719	0.000592647	0	0	0
6.00763	0.000592776	0	0	0
6.00792	0.00058402	0	0	0
6.00749	0.000602895	0	0	0
6.00774	0.000605295	0	0	0
6.00808	0.000586939	0	0	0
6.00759	0.000605295	0	0	0
6.00675	0.000588042	0	0	0
6.00703	0.000593555	0	0	0
6.00838	0.000598549	0	0	0
6.00731	0.000582982	0	0	0
6.00676	0.000573318	0	0	0
6.00741	0.000582009	0	0	0
6.0071	0.000588885	0	0	0
6.00746	0.000580258	0	0	0
6.00723	0.000597771	0	0	0
6.00696	0.000590831	0	0	0
6.00767	0.000591609	0	0	0
6.00757	0.000595436	0	0	0
6.00689	0.000586679	0	0	0
6.00698	0.000588171	0	0	0
6.00731	0.000600495	0	0	0
6.00825	0.000594917	0	0	0
6.00761	0.000597576	0	0	0
6.0075	0.00058389	0	0	0
6.008	0.000596474	0	0	0
6.00736	0.000580258	0	0	0
6.00791	0.000594657	0	0	0
6.00814	0.000597706	0	0	0
6.00751	0.000592517	0	0	0
6.00672	0.000590052	0	0	0
6.00811	0.000596344	0	0	0
6.00824	0.000598809	0	0	0
6.00714	0.000592712	0	0	0
6.00831	0.000592582	0	0	0
6.00828	0.000605619	0	0	0
6.00698	0.000583307	0	0	0
6.00599	0.000588625	0	0	0
6.00671	0.000593231	0	0	0
6.00716	0.000589404	0	0	0
6.00691	0.000595501	0	0	0
6.00734	0.000594398	0	0	0
6.00782	0.000600171	0	0	0
6.00758	0.000590636	0	0	0
6.00655	0.000590182	0	0	0
6.00793	0.000583307	0	0	0
6.00865	0.000594333	0	0	0
6.00779	0.000601598	0	0	0
6.00784	0.000593555	0	0	0
6.00756	0.000601922	0	0	0
6.00756	0.000586744	0	0	0
6.00765	0.000598095	0	0	0
6.00814	0.000603608	0	0	0
6.00753	0.000589793	0	0	0
6.00699	0.000594333	0	0	0
6.00756	0.000603544	0	0	0
6.00771	0.000615024	0	0	0
6.00676	0.000598225	0	0	0
6.00608	0.000602571	0	0	0
6.00717	0.000595695	0	0	0
6.00798	0.000611846	0	0	0
6.00741	0.000605295	0	0	0
6.00713	0.000596863	0	0	0
6.00725	0.000593749	0	0	0
6.00749	0.000602246	0	0	0
6.00677	0.000595955	0	0	0
6.00656	0.000608019	0	0	0
6.00771	0.000602052	0	0	0
6.00716	0.000592063	0	0	0
6.00711	0.000593231	0	0	0
6.00736	0.000603998	0	0	0
6.00691	0.000576237	0	0	0
6.00717	0.000581944	0	0	0
6.00761	0.000583307	0	0	0
6.00761	0.000572604	0	0	0
6.00769	0.000593101	0	0	0
6.0076	0.000594333	0	0	0
6.0071	0.000589339	0	0	0
6.00744	0.000608797	0	0	0
6.00718	0.000597382	0	0	0
6.00686	0.000598225	0	0	0
6.00829	0.000587652	0	0	0
6.00749	0.000605165	0	0	0
6.00716	0.000602895	0	0	0
6.00664	0.000583566	0	0	0
6.0072	0.000612754	0	0	0
6.00672	0.000603284	0	0	0
6.00699	0.000591025	0	0	0
6.00749	0.000599717	0	0	0
6.00797	0.00060069	0	0	0
6.00767	0.000598679	0	0	0
6.00789	0.000593166	0	0	0
6.0088	0.000603673	0	0	0
6.00797	0.000600365	0	0	0
6.00729	0.000590117	0	0	0
6.00794	0.000594268	0	0	0
6.00767	0.000583631	0	0	0
6.00796	0.00059803	0	0	0
6.00822	0.000583112	0	0	0
6.00834	0.000591025	0	0	0
6.00953	0.000581101	0	0	0
6.00848	0.000600041	0	0	0
6.00739	0.000609706	0	0	0
6.00739	0.000592322	0	0	0
6.00775	0.000592971	0	0	0
6.00746	0.000587523	0	0	0
6.00729	0.000589469	0	0	0
6.00794	0.000583307	0	0	0
6.00674	0.000589014	0	0	0
6.00707	0.000602765	0	0	0
6.00694	0.000590766	0	0	0
6.00691	0.00058869	0	0	0
6.00694	0.000590117	0	0	0
6.00646	0.000586679	0	0	0
6.00677	0.000604581	0	0	0
6.00624	0.000600365	0	0	0
6.00655	0.000592971	0	0	0
6.00675	0.00059842	0	0	0
6.00688	0.000610808	0	0	0
6.00681	0.000599263	0	0	0
6.00591	0.000599068	0	0	0
6.00651	0.000582204	0	0	0
6.00655	0.000589533	0	0	0
6.007	0.000601468	0	0	0
6.00753	0.000598614	0	0	0
6.00799	0.000590636	0	0	0
6.00757	0.000607046	0	0	0
6.00732	0.000608538	0	0	0
6.00771	0.000597901	0	0	0
6.00835	0.000595047	0	0	0
6.00829	0.000607111	0	0	0
6.00841	0.000603803	0	0	0
6.00746	0.000599782	0	0	0
6.00671	0.000587523	0	0	0
6.00744	0.000608992	0	0	0
6.00722	0.000590571	0	0	0
6.00702	0.000591544	0	0	0
6.00678	0.000607889	0	0	0
6.0073	0.00060043	0	0	0
6.00679	0.000590052	0	0	0
6.00708	0.000600949	0	0	0
6.00712	0.000599392	0	0	0
6.00722	0.000591479	0	0	0
6.00713	0.000596733	0	0	0
6.00682	0.000597382	0	0	0
6.00765	0.000594463	0	0	0
6.00786	0.000590895	0	0	0
6.00764	0.000609122	0	0	0
6.00767	0.000596798	0	0	0
6.00805	0.000599457	0	0	0
6.00771	0.000606916	0	0	0
6.00739	0.000598549	0	0	0
6.00854	0.000595955	0	0	0
6.00898	0.000584604	0	0	0
6.00777	0.000589469	0	0	0
6.00867	0.000597382	0	0	0
6.00919	0.000589014	0	0	0
6.00816	0.000601209	0	0	0
6.00716	0.000597447	0	0	0
6.00706	0.000588885	0	0	0
6.00684	0.000583761	0	0	0
6.0077	0.000580712	0	0	0
6.00719	0.000593749	0	0	0
6.00675	0.000594268	0	0	0
6.00637	0.000597122	0	0	0
6.00689	0.000603544	0	0	0
6.00733	0.000601014	0	0	0
6.00722	0.000591025	0	0	0
6.00592	0.000589793	0	0	0
6.00654	0.000576561	0	0	0
6.00718	0.000590117	0	0	0
6.00641	0.000599263	0	0	0
6.00781	0.000591025	0	0	0
6.00754	0.000590182	0	0	0
6.00595	0.000588301	0	0	0
6.00714	0.000595501	0	0	0
6.00779	0.00060763	0	0	0
6.00786	0.000596409	0	0	0
6.00851	0.000580777	0	0	0
6.00841	0.000583307	0	0	0
6.00841	0.000585123	0	0	0
6.0081	0.000599457	0	0	0
6.00734	0.00058869	0	0	0
6.00793	0.000595241	0	0	0
6.0078	0.000578766	0	0	0
6.00613	0.000586355	0	0	0
6.00646	0.000594463	0	0	0
6.00614	0.000589923	0	0	0
6.00675	0.00059602	0	0	0
6.00771	0.000606852	0	0	0
6.0096	0.000606268	0	0	0
6.01456	0.000601533	0	0	0
6.00093	0.000626829	0	0	0
6.00141	0.00061723	0	0	0
6.01511	0.000604581	0	0	0
6.00103	0.000586225	0	0	0
6.00797	0.000610938	0	0	0
6.00811	0.000602571	0	0	0
6.00862	0.000600171	0	0	0
6.00255	0.000590377	0	0	0
6.00278	0.000585188	0	0	0
6.00263	0.000582334	0	0	0
6.00342	0.000586744	0	0	0
6.00564	0.000579091	0	0	0
6.00751	0.000595825	0	0	0
6.01146	0.000598549	0	0	0
6.01233	0.000582788	0	0	0
6.01229	0.000589014	0	0	0
6.01071	0.000606073	0	0	0
6.00994	0.00058629	0	0	0
6.00802	0.000588042	0	0	0
6.00676	0.000589598	0	0	0
6.00613	0.000590506	0	0	0
6.00585	0.000589533	0	0	0
6.00533	0.000584409	0	0	0
6.00722	0.000587458	0	0	0
6.00694	0.000601014	0	0	0
6.00607	0.000602117	0	0	0
6.00792	0.000604063	0	0	0
6.00502	0.000589339	0	0	0
6.00493	0.000598809	0	0	0
6.00717	0.000611133	0	0	0
6.00735	0.000606657	0	0	0
6.00735	0.000579739	0	0	0
6.00785	0.000604127	0	0	0
6.00873	0.000587782	0	0	0
6.00843	0.000591674	0	0	0
6.00831	0.000600365	0	0	0
6.00837	0.000600106	0	0	0
6.00903	0.000594203	0	0	0
6.0094	0.000598355	0	0	0
6.01006	0.000606268	0	0	0
6.0088	0.000608343	0	0	0
6.00834	0.00059589	0	0	0
6.0081	0.000590247	0	0	0
6.00695	0.000586679	0	0	0
6.00561	0.00059563	0	0	0
6.00603	0.000589533	0	0	0
6.00746	0.000584085	0	0	0
6.00702	0.000590182	0	0	0
6.00592	0.00059589	0	0	0
6.00609	0.000593036	0	0	0
6.00579	0.000611068	0	0	0
6.00501	0.000604841	0	0	0
6.00631	0.000595825	0	0	0
6.00692	0.000588171	0	0	0
6.00684	0.000595371	0	0	0
6.00825	0.000603154	0	0	0
6.00841	0.000581101	0	0	0
6.00867	0.000580128	0	0	0
6.0083	0.000588106	0	0	0
6.00904	0.000587328	0	0	0
6.00929	0.000609576	0	0	0
6.00858	0.000591674	0	0	0
6.00801	0.000578118	0	0	0
6.00784	0.000580582	0	0	0
6.00768	0.000585123	0	0	0
6.00725	0.000591285	0	0	0
6.00803	0.000606527	0	0	0
6.00824	0.000594593	0	0	0
6.00761	0.00059842	0	0	0
6.0068	0.000603349	0	0	0
6.00601	0.000606462	0	0	0
6.00676	0.000603608	0	0	0
6.00662	0.000589533	0	0	0
6.00588	0.000589923	0	0	0
6.00597	0.000587782	0	0	0
6.00645	0.000593685	0	0	0
6.00595	0.000584215	0	0	0
6.00693	0.000589079	0	0	0
6.00747	0.000603154	0	0	0
6.00738	0.000590441	0	0	0
6.00767	0.000579739	0	0	0
6.0077	0.000599133	0	0	0
6.0081	0.000604452	0	0	0
6.00895	0.000600365	0	0	0
6.00868	0.000594203	0	0	0
6.00805	0.000597511	0	0	0
6.00824	0.000592582	0	0	0
6.00832	0.000591609	0	0	0
6.00762	0.000595241	0	0	0
6.00892	0.000589533	0	0	0
6.00839	0.000584215	0	0	0
6.00787	0.000582788	0	0	0
6.0076	0.000603803	0	0	0
6.00706	0.000601987	0	0	0
6.00665	0.000593425	0	0	0
6.00633	0.000578442	0	0	0
6.00669	0.000576301	0	0	0
6.00726	0.000596539	0	0	0
6.00657	0.000586744	0	0	0
6.00649	0.000599522	0	0	0
6.00733	0.000591998	0	0	0
6.00668	0.000586485	0	0	0
6.00577	0.000602052	0	0	0
6.00798	0.000594139	0	0	0
6.00845	0.000583566	0	0	0
6.0081	0.000582917	0	0	0
6.00744	0.000598938	0	0	0
6.00826	0.000601079	0	0	0
6.00827	0.0006051	0	0	0
6.00871	0.000603803	0	0	0
6.01017	0.000582528	0	0	0
6.00908	0.000585058	0	0	0
6.00885	0.000597187	0	0	0
6.00883	0.000592517	0	0	0
6.00839	0.000593879	0	0	0
6.00676	0.000606333	0	0	0
6.00792	0.000600884	0	0	0
6.00797	0.000585771	0	0	0
6.00666	0.000593036	0	0	0
6.0067	0.000583242	0	0	0
6.00687	0.000589339	0	0	0
6.0069	0.000589404	0	0	0
6.00606	0.000580777	0	0	0
6.00581	0.00060776	0	0	0
6.00672	0.000597382	0	0	0
6.00692	0.00059109	0	0	0
6.00779	0.000593685	0	0	0
6.00766	0.000595436	0	0	0
6.00678	0.000588625	0	0	0
6.00754	0.000603154	0	0	0
6.00677	0.000593166	0	0	0
6.00783	0.00059096	0	0	0
6.00766	0.00058175	0	0	0
6.00865	0.000606462	0	0	0
6.0092	0.000592971	0	0	0
6.00892	0.000592322	0	0	0
6.00796	0.000584215	0	0	0
6.00823	0.000598095	0	0	0
6.00803	0.000589339	0	0	0
6.00802	0.000597057	0	0	0
6.00805	0.000588366	0	0	0
6.00782	0.000592841	0	0	0
6.0066	0.000588625	0	0	0
6.00716	0.00060056	0	0	0
6.00717	0.000602506	0	0	0
6.00682	0.000585058	0	0	0
6.00577	0.000589274	0	0	0
6.00582	0.000591804	0	0	0
6.00565	0.000572864	0	0	0
6.0065	0.000583501	0	0	0
6.00673	0.000608797	0	0	0
6.00701	0.000593685	0	0	0
6.00629	0.000590052	0	0	0
6.00754	0.000599587	0	0	0
6.00808	0.000586161	0	0	0
6.00822	0.000612559	0	0	0
6.00806	0.000592387	0	0	0
6.00861	0.000582723	0	0	0
6.00888	0.000593944	0	0	0
6.00824	0.00060056	0	0	0
6.00701	0.000598484	0	0	0
6.00699	0.000592582	0	0	0
6.00891	0.000586096	0	0	0
6.00852	0.000600041	0	0	0
6.00809	0.000595112	0	0	0
6.00652	0.000596474	0	0	0
6.00708	0.000593944	0	0	0
6.0073	0.000599522	0	0	0
6.00624	0.0006027	0	0	0
6.00585	0.000605749	0	0	0
6.00681	0.000590441	0	0	0
6.00626	0.000603868	0	0	0
6.00634	0.000606462	0	0	0
6.00704	0.000593555	0	0	0
6.00677	0.00058895	0	0	0
6.00645	0.000592712	0	0	0
6.00653	0.000602506	0	0	0
6.00763	0.000594074	0	0	0
6.00821	0.000591933	0	0	0
6.0069	0.000592193	0	0	0
6.00752	0.000596214	0	0	0
6.0081	0.000589209	0	0	0
6.00687	0.000582334	0	0	0
6.0074	0.000583112	0	0	0
6.00812	0.000595566	0	0	0
6.00687	0.000594074	0	0	0
6.00745	0.000603154	0	0	0
6.00839	0.000598614	0	0	0
6.0068	0.000596539	0	0	0
6.0074	0.00059096	0	0	0
6.00774	0.000598095	0	0	0
6.0068	0.000575199	0	0	0
6.00669	0.000590182	0	0	0
6.007	0.000595306	0	0	0
6.00618	0.000594593	0	0	0
6.00546	0.000582463	0	0	0
6.00702	0.000577793	0	0	0
6.00746	0.000582658	0	0	0
6.00717	0.000597576	0	0	0
6.00711	0.000592841	0	0	0
6.00768	0.000592776	0	0	0
6.00781	0.000583047	0	0	0
6.00844	0.00059336	0	0	0
6.00807	0.000590831	0	0	0
6.00785	0.000596928	0	0	0
6.00857	0.000589793	0	0	0
6.00844	0.000590506	0	0	0
6.00855	0.000588755	0	0	0
6.00869	0.000595436	0	0	0
6.00795	0.000583047	0	0	0
6.00744	0.000579934	0	0	0
6.00837	0.000594593	0	0	0
6.00747	0.000604776	0	0	0
6.00749	0.000592906	0	0	0
6.00788	0.000601663	0	0	0
6.00741	0.000601922	0	0	0
6.00625	0.00058655	0	0	0
6.00693	0.000596863	0	0	0
6.00656	0.000588885	0	0	0
6.00614	0.000592193	0	0	0
6.00713	0.00058642	0	0	0
6.00738	0.000590701	0	0	0
6.00662	0.000584085	0	0	0
6.0066	0.000592322	0	0	0
6.00816	0.000597317	0	0	0
6.00782	0.000603673	0	0	0
6.00725	0.000589923	0	0	0
6.00819	0.000586485	0	0	0
6.00684	0.000604581	0	0	0
6.00691	0.000584993	0	0	0
6.00754	0.000596668	0	0	0
6.00874	0.0006051	0	0	0
6.00783	0.000590895	0	0	0
6.00755	0.000614051	0	0	0
6.00681	0.000605554	0	0	0
6.00694	0.000598809	0	0	0
6.00691	0.000599198	0	0	0
6.0067	0.000605489	0	0	0
6.00629	0.000601792	0	0	0
6.00646	0.000595306	0	0	0
6.0073	0.000601598	0	0	0
6.0069	0.000594203	0	0	0
6.00736	0.000594009	0	0	0
6.00667	0.000586939	0	0	0
6.00607	0.000590506	0	0	0
6.0073	0.00059349	0	0	0
6.00817	0.000606268	0	0	0
6.00763	0.000583112	0	0	0
6.00756	0.00058389	0	0	0
6.00722	0.000599652	0	0	0
6.00738	0.000596798	0	0	0
6.00719	0.000600819	0	0	0
6.00807	0.000589987	0	0	0
6.00885	0.000598938	0	0	0
6.00861	0.000594203	0	0	0
6.00837	0.000599976	0	0	0
6.00746	0.00059576	0	0	0
6.00758	0.000602246	0	0	0
6.00752	0.000603219	0	0	0
6.00772	0.000601403	0	0	0
6.00842	0.000597511	0	0	0
6.00708	0.000589663	0	0	0
6.00747	0.000584344	0	0	0
6.00788	0.000588106	0	0	0
6.0074	0.000595501	0	0	0
6.00729	0.000578961	0	0	0
6.00671	0.000592841	0	0	0
6.00716	0.000603284	0	0	0
6.00718	0.000599717	0	0	0
6.0075	0.00058188	0	0	0
6.00674	0.000583631	0	0	0
6.00731	0.000599392	0	0	0
6.00715	0.000608084	0	0	0
6.00753	0.000597706	0	0	0
6.00803	0.000592841	0	0	0
6.0074	0.00059349	0	0	0
6.00707	0.000602765	0	0	0
6.00798	0.000609576	0	0	0
6.00728	0.000594852	0	0	0
6.00784	0.000591155	0	0	0
6.00782	0.000599846	0	0	0
6.00801	0.000600171	0	0	0
6.00805	0.000589079	0	0	0
6.00764	0.000607371	0	0	0
6.00616	0.000625856	0	0	0
6.0071	0.000591544	0	0	0
6.008	0.000586615	0	0	0
6.00678	0.000602246	0	0	0
6.00763	0.000602246	0	0	0
6.00746	0.000585836	0	0	0
6.0066	0.000589339	0	0	0
6.00696	0.000586485	0	0	0
6.00664	0.000593295	0	0	0
6.00678	0.000601922	0	0	0
6.00748	0.000595695	0	0	0
6.00607	0.000594009	0	0	0
6.0059	0.000593101	0	0	0
6.00705	0.000586939	0	0	0
6.00747	0.000577404	0	0	0
6.00673	0.00058642	0	0	0
6.00646	0.000590182	0	0	0
6.00691	0.000597122	0	0	0
6.00733	0.000581555	0	0	0
6.00735	0.000581685	0	0	0
6.00678	0.000581815	0	0	0
6.00794	0.000585577	0	0	0
6.0079	0.000598225	0	0	0
6.00663	0.000606268	0	0	0
6.00762	0.000604776	0	0	0
6.00913	0.000584928	0	0	0
6.00918	0.000601663	0	0	0
6.00773	0.000579155	0	0	0
6.007	0.000582009	0	0	0
6.00782	0.000599846	0	0	0
6.0085	0.000595176	0	0	0
6.00842	0.000604841	0	0	0
6.00768	0.000601144	0	0	0
6.00754	0.000591479	0	0	0
6.00719	0.000602182	0	0	0
6.00692	0.000591479	0	0	0
6.00703	0.000593879	0	0	0
6.0063	0.000600365	0	0	0
6.00631	0.000606462	0	0	0
6.0066	0.000603414	0	0	0
6.00643	0.000577015	0	0	0
6.00776	0.000590831	0	0	0
6.00801	0.000576301	0	0	0
6.00722	0.00059336	0	0	0
6.00788	0.000586161	0	0	0
6.00822	0.00059563	0	0	0
6.00842	0.000596214	0	0	0
6.00808	0.000598484	0	0	0
6.00872	0.000596668	0	0	0
6.00802	0.000599392	0	0	0
6.00769	0.000599652	0	0	0
6.00731	0.000588431	0	0	0
6.00812	0.000594593	0	0	0
6.00806	0.000597511	0	0	0
6.00743	0.000599911	0	0	0
6.00777	0.000609316	0	0	0
6.00844	0.00059816	0	0	0
6.00759	0.000603349	0	0	0
6.00668	0.000599328	0	0	0
6.00768	0.000597447	0	0	0
6.00717	0.000597901	0	0	0
6.00618	0.000599911	0	0	0
6.00709	0.000613986	0	0	0
6.00697	0.00059576	0	0	0
6.00736	0.000592387	0	0	0
6.00661	0.00059803	0	0	0
6.00685	0.000601079	0	0	0
6.00677	0.00060056	0	0	0
6.00727	0.000603349	0	0	0
6.00843	0.000603868	0	0	0
6.00787	0.000611976	0	0	0
6.00762	0.000592063	0	0	0
6.00846	0.00060283	0	0	0
6.0088	0.000593879	0	0	0
6.00778	0.000585642	0	0	0
6.00809	0.000596733	0	0	0
6.00768	0.000607695	0	0	0
6.00797	0.000602117	0	0	0
6.00787	0.000608343	0	0	0
6.00769	0.000599587	0	0	0
6.0072	0.000590117	0	0	0
6.0072	0.000591804	0	0	0
6.00675	0.000573707	0	0	0
6.00684	0.000589793	0	0	0
6.00713	0.000576626	0	0	0
6.00666	0.000584993	0	0	0
6.0058	0.000599068	0	0	0
6.00667	0.000578637	0	0	0
6.00706	0.000620927	0	0	0
6.00678	0.000592063	0	0	0
6.00606	0.000604776	0	0	0
6.00761	0.000594852	0	0	0
6.00698	0.000591285	0	0	0
6.00639	0.000597836	0	0	0
6.00843	0.000596539	0	0	0
6.00824	0.000586615	0	0	0
6.00807	0.000596798	0	0	0
6.00784	0.000590636	0	0	0
6.0079	0.000582917	0	0	0
6.00777	0.000593231	0	0	0
6.0078	0.0006027	0	0	0
6.00735	0.000603868	0	0	0
6.00772	0.000604452	0	0	0
6.00702	0.000604517	0	0	0
6.00787	0.000587717	0	0	0
6.00757	0.000582723	0	0	0
6.00702	0.000596149	0	0	0
6.0067	0.000594463	0	0	0
6.00637	0.00058856	0	0	0
6.00707	0.000589923	0	0	0
6.00756	0.000602636	0	0	0
6.00698	0.000586809	0	0	0
6.00716	0.000587912	0	0	0
6.00797	0.00059842	0	0	0
6.00735	0.000598614	0	0	0
6.00627	0.000590117	0	0	0
6.00692	0.000582269	0	0	0
6.00712	0.000589858	0	0	0
6.00608	0.000588431	0	0	0
6.0066	0.000592841	0	0	0
6.0069	0.000590831	0	0	0
6.00761	0.000579609	0	0	0
6.00725	0.00059816	0	0	0
6.00763	0.000597122	0	0	0
6.00738	0.000587652	0	0	0
6.00806	0.000604517	0	0	0
6.00743	0.000593685	0	0	0
6.00678	0.00058895	0	0	0
6.00713	0.000596214	0	0	0
6.00772	0.000610743	0	0	0
6.00773	0.000602246	0	0	0
6.00648	0.000591025	0	0	0
6.00667	0.000595241	0	0	0
