a2672317.023913
Narit-cm 23/07/2026 17:02:00 23/07/2026 17:02:39 0045 0013.384714 0052.542598 00.0 00.0
0000152 0010 0000000 0010 05 0000000 0010 0000000 0010
1 0 1 05024 0 0750 3.75 00532.s 0 0 01 000 16 000152 0.500 BT0
1 2 1 04090 0 0750 3.75 00532.s 0 0 01 000 16 000152 0.500 S2A0
1 1 1 05024 0 0750 3.75 00532.s 0 0 00 000 00 000152 3.1746 BC0
1 3 1 04090 0 0750 3.75 00532.s 0 0 00 000 00 000152 3.1746 S2P0
1 5 0 05024 0 0000 1.00 00000.o 0 0 00 000 00 000000 0.000 OF0
532.000 .s Analog 0 	532.000 .s Analog StErr 0 	532.000 .s Photon Counting 0 	532.000 .s PC StErr 0 	0.000 .o Overflow Info 0 
5.93315	0.0047995	1.57895	0.642465	0
5.92758	0.00438695	2.10526	0.728127	0
5.9341	0.00404383	1.57895	0.642465	0
5.93862	0.00538361	3.15789	0.878035	0
5.93445	0.00449315	1.05263	0.513972	0
5.93737	0.00483626	2.63158	0.813788	0
5.93676	0.00446864	1.31579	0.578218	0
5.92733	0.00446864	1.84211	0.685296	0
5.92612	0.00430934	1.05263	0.513972	0
5.92843	0.00425624	1.57895	0.642465	0
5.92999	0.00480358	2.10526	0.728127	0
5.93245	0.00460752	1.05263	0.513972	0
5.93972	0.00449315	2.63158	0.813788	0
5.94655	0.00495063	2.36842	0.770957	0
5.94294	0.00458301	2.10526	0.728127	0
5.93636	0.00464428	2.89474	0.835204	0
5.93812	0.00520797	2.10526	0.813788	0
5.93496	0.00504458	2.10526	0.728127	0
5.93435	0.00439512	1.57895	0.642465	0
5.93832	0.00473414	1.57895	0.642465	0
5.93978	0.00618421	3.42105	1.17785	0
5.94023	0.00523656	1.05263	0.513972	0
5.93295	0.00457076	1.31579	0.578218	0
5.92743	0.00435835	0.789474	0.449725	0
5.93009	0.00412961	0.789474	0.449725	0
5.93194	0.00446864	1.84211	0.685296	0
5.9325	0.00461569	1.31579	0.578218	0
5.92813	0.00537952	2.36842	0.856619	0
5.93335	0.00560827	1.57895	0.642465	0
5.94058	0.0051467	1.31579	0.578218	0
5.9335	0.0046116	2.10526	0.728127	0
5.9326	0.00504866	2.89474	0.835204	0
5.93134	0.004052	1.05263	0.513972	0
5.92135	0.00369255	0.526316	0.364063	0
5.92758	0.00348015	0.789474	0.449725	0
5.93646	0.00397031	2.36842	0.770957	0
5.933	0.00470555	1.57895	0.642465	0
5.93295	0.0043461	0.789474	0.449725	0
5.93611	0.00478724	3.15789	0.878035	0
5.9338	0.00448089	0.789474	0.449725	0
5.93174	0.00510585	2.36842	0.856619	0
5.9331	0.00493429	1.05263	0.513972	0
5.92492	0.00430525	0.789474	0.449725	0
5.92507	0.00408468	0.526316	0.364063	0
5.93742	0.00481175	2.89474	0.835204	0
5.93546	0.00428483	0.789474	0.449725	0
5.92487	0.0042399	1.05263	0.513972	0
5.9325	0.00416229	1.57895	0.642465	0
5.93631	0.0037334	1.31579	0.578218	0
5.93215	0.00450949	2.10526	0.728127	0
5.9343	0.00460752	2.10526	0.728127	0
5.9326	0.00455033	1.84211	0.685296	0
5.93732	0.00562052	2.89474	0.920866	0
5.93345	0.00515487	1.31579	0.578218	0
5.92798	0.00428483	1.31579	0.578218	0
5.93847	0.00455442	1.84211	0.685296	0
5.9342	0.00504866	1.57895	0.642465	0
5.93531	0.0056246	1.84211	0.770957	0
5.94555	0.00526515	2.63158	0.813788	0
5.93511	0.00553883	1.05263	0.513972	0
5.93099	0.00449315	1.84211	0.685296	0
5.94073	0.00477499	2.36842	0.770957	0
5.94078	0.00503233	1.31579	0.578218	0
5.93696	0.00477908	2.63158	0.813788	0
5.93862	0.00448498	2.36842	0.770957	0
5.92622	0.0045054	0.789474	0.449725	0
5.92261	0.00334127	0.526316	0.364063	0
5.92984	0.00416637	2.10526	0.728127	0
5.93099	0.00453399	0.789474	0.449725	0
5.92647	0.00423173	1.31579	0.578218	0
5.92647	0.00453808	1.57895	0.642465	0
5.92908	0.00422764	1.84211	0.685296	0
5.93079	0.00393355	1.57895	0.642465	0
5.92908	0.00435835	1.84211	0.685296	0
5.93134	0.00438286	1.57895	0.642465	0
5.9337	0.00493021	2.63158	0.89945	0
5.92602	0.00403158	0.789474	0.449725	0
5.92427	0.00390087	1.31579	0.578218	0
5.93189	0.0039989	1.57895	0.642465	0
5.93807	0.0047995	1.84211	0.685296	0
5.94284	0.00535502	1.57895	0.728127	0
5.93215	0.00520388	1.31579	0.578218	0
5.93184	0.00442371	1.31579	0.578218	0
5.9333	0.00368847	1.31579	0.578218	0
5.9345	0.00473006	1.84211	0.685296	0
5.93676	0.00488119	1.31579	0.578218	0
5.93576	0.00469738	1.31579	0.578218	0
5.93706	0.00473006	1.84211	0.685296	0
5.93104	0.00519163	2.89474	0.835204	0
5.93521	0.00455442	1.05263	0.513972	0
5.93737	0.00474231	1.57895	0.642465	0
5.93159	0.00422764	1.57895	0.642465	0
5.9334	0.00419497	1.05263	0.513972	0
5.93993	0.00435835	2.36842	0.770957	0
5.93972	0.00473414	2.10526	0.728127	0
5.93375	0.00469738	1.05263	0.513972	0
5.92447	0.00435018	1.84211	0.685296	0
5.92682	0.00439512	0.263158	0.256986	0
5.93205	0.00427258	1.84211	0.685296	0
5.93491	0.00430934	1.57895	0.642465	0
5.93696	0.00470555	1.84211	0.685296	0
5.93104	0.00514261	0.789474	0.449725	0
5.92858	0.00425624	1.31579	0.578218	0
5.92933	0.00498331	0.789474	0.449725	0
5.92974	0.00489753	2.63158	0.813788	0
5.92783	0.00436244	0.526316	0.364063	0
5.92381	0.00422764	0.789474	0.449725	0
5.92677	0.00375382	1.05263	0.513972	0
5.93014	0.00366804	0.526316	0.364063	0
5.92974	0.00401524	0.789474	0.449725	0
5.93842	0.00428074	1.31579	0.578218	0
5.94073	0.0046116	1.57895	0.642465	0
5.92843	0.00428074	1.57895	0.642465	0
5.93004	0.00443188	1.31579	0.578218	0
5.93385	0.00437878	0.789474	0.449725	0
5.92863	0.00394989	0.789474	0.449725	0
5.93541	0.00474231	1.84211	0.685296	0
5.93481	0.00456667	0.789474	0.449725	0
5.93179	0.00468513	2.36842	0.770957	0
5.93415	0.00481584	1.57895	0.642465	0
5.9333	0.00477091	2.36842	0.770957	0
5.93029	0.00415003	1.05263	0.513972	0
5.9336	0.00440737	1.31579	0.578218	0
5.93375	0.00467287	1.31579	0.578218	0
5.92949	0.00426849	1.31579	0.578218	0
5.92843	0.00392538	0.789474	0.449725	0
5.93169	0.00477091	1.31579	0.578218	0
5.93671	0.00504458	2.63158	0.813788	0
5.93476	0.00484851	1.31579	0.578218	0
5.9339	0.00503641	2.89474	0.835204	0
5.93109	0.00494655	1.31579	0.578218	0
5.92969	0.00445639	2.10526	0.728127	0
5.9334	0.00377016	1.31579	0.578218	0
5.93536	0.00488528	1.31579	0.578218	0
5.93541	0.00484035	2.89474	0.920866	0
5.93024	0.00435018	0.789474	0.449725	0
5.93154	0.00437469	2.10526	0.728127	0
5.9332	0.00419497	0.526316	0.364063	0
5.9328	0.00461569	1.84211	0.770957	0
5.92928	0.00463203	1.57895	0.642465	0
5.93606	0.00462386	1.84211	0.685296	0
5.93496	0.00431751	1.05263	0.513972	0
5.9329	0.00440328	1.57895	0.642465	0
5.93345	0.00398256	0.526316	0.364063	0
5.93737	0.00480358	1.31579	0.578218	0
5.93972	0.00542445	3.42105	0.985112	0
5.93164	0.00453808	0.789474	0.449725	0
5.92778	0.00397848	1.31579	0.578218	0
5.93511	0.00528558	2.63158	0.813788	0
5.93109	0.00453808	1.31579	0.578218	0
5.93445	0.00481992	2.89474	0.835204	0
5.933	0.00499148	2.10526	0.728127	0
5.92416	0.00441145	1.05263	0.513972	0
5.92758	0.00449315	1.05263	0.513972	0
5.93516	0.00488936	2.10526	0.813788	0
5.93194	0.00491387	1.31579	0.578218	0
5.93169	0.00502007	2.63158	0.89945	0
5.93777	0.00532234	2.10526	0.728127	0
5.93205	0.00512219	1.57895	0.642465	0
5.92838	0.00475865	1.31579	0.578218	0
5.9344	0.00472597	1.57895	0.642465	0
5.93551	0.0048526	3.15789	0.878035	0
5.93696	0.00507726	2.10526	0.728127	0
5.93822	0.00493021	1.05263	0.513972	0
5.93651	0.00504458	1.84211	0.685296	0
5.93666	0.00500782	2.63158	0.813788	0
5.93837	0.00510993	2.36842	0.770957	0
5.93566	0.0050119	2.36842	0.770957	0
5.92703	0.00418271	0.526316	0.364063	0
5.92356	0.00328408	0.789474	0.449725	0
5.93305	0.00417863	1.57895	0.728127	0
5.93205	0.00370889	1.05263	0.513972	0
5.93169	0.00467287	2.10526	0.728127	0
5.93355	0.00478316	1.57895	0.642465	0
5.93295	0.0045585	0.789474	0.449725	0
5.93129	0.00434201	2.36842	0.770957	0
5.93491	0.00464837	2.10526	0.728127	0
5.93425	0.00479541	2.10526	0.728127	0
5.93466	0.00511402	3.68421	1.00653	0
5.94103	0.0046933	1.84211	0.770957	0
5.93054	0.00447272	1.31579	0.578218	0
5.92733	0.00429708	0.263158	0.256986	0
5.93782	0.00441554	2.36842	0.770957	0
5.94148	0.0039989	1.84211	0.685296	0
5.92838	0.00385185	0.526316	0.364063	0
5.92602	0.00392129	1.31579	0.578218	0
5.93556	0.00466879	1.31579	0.578218	0
5.93546	0.00409285	2.36842	0.770957	0
5.934	0.00464837	2.10526	0.728127	0
5.934	0.00471372	1.57895	0.642465	0
5.92738	0.00430934	2.10526	0.728127	0
5.92713	0.00414187	0.789474	0.449725	0
5.92241	0.00374974	0.526316	0.364063	0
5.92497	0.00391312	2.89474	0.835204	0
5.93199	0.00421539	1.31579	0.578218	0
5.93455	0.005306	2.36842	0.770957	0
5.93962	0.00472597	2.36842	0.770957	0
5.93722	0.00513444	2.36842	0.770957	0
5.92632	0.00430117	0.789474	0.449725	0
5.92923	0.00379467	2.10526	0.728127	0
5.93199	0.00427666	1.57895	0.642465	0
5.93089	0.00438695	1.57895	0.642465	0
5.9321	0.00482401	3.15789	0.878035	0
5.93606	0.00500782	2.36842	0.770957	0
5.93134	0.00481584	1.57895	0.642465	0
5.92989	0.00464428	2.36842	0.856619	0
5.9337	0.00477908	1.31579	0.578218	0
5.92632	0.00458301	2.36842	0.770957	0
5.93099	0.00455033	1.05263	0.513972	0
5.93395	0.00490162	2.36842	0.770957	0
5.934	0.00540403	1.84211	0.770957	0
5.92693	0.00419088	1.57895	0.642465	0
5.92452	0.0041051	1.05263	0.642465	0
5.92959	0.00494246	1.05263	0.642465	0
5.92828	0.00453399	1.05263	0.513972	0
5.92979	0.00436244	2.36842	0.770957	0
5.93124	0.00397031	1.57895	0.642465	0
5.9216	0.00393355	0.789474	0.449725	0
5.92386	0.0044523	1.84211	0.685296	0
5.93536	0.0047995	2.10526	0.728127	0
5.92918	0.005306	2.89474	0.835204	0
5.9329	0.00490162	2.10526	0.728127	0
5.93666	0.00498331	2.36842	0.770957	0
5.92908	0.00493429	1.05263	0.513972	0
5.92186	0.00444005	1.31579	0.578218	0
5.93024	0.00446455	1.31579	0.578218	0
5.9334	0.00431342	1.05263	0.513972	0
5.93104	0.00400707	2.10526	0.728127	0
5.93822	0.00467696	2.63158	0.813788	0
5.94228	0.00481584	1.84211	0.685296	0
5.9345	0.0047995	2.36842	0.770957	0
5.9321	0.00510585	1.57895	0.642465	0
5.93696	0.00435427	1.57895	0.642465	0
5.93114	0.00406834	1.31579	0.578218	0
5.93109	0.00454216	1.05263	0.513972	0
5.93455	0.00461977	2.63158	0.813788	0
5.93255	0.00461569	1.57895	0.642465	0
5.93225	0.00456667	1.57895	0.728127	0
5.93922	0.00518754	2.89474	0.835204	0
5.93747	0.00482809	1.84211	0.685296	0
5.93491	0.00475048	1.57895	0.642465	0
5.93857	0.00509768	1.84211	0.685296	0
5.92813	0.00424398	0.789474	0.449725	0
5.92321	0.00406426	1.84211	0.685296	0
5.93752	0.00477091	2.10526	0.728127	0
5.93586	0.00503233	1.84211	0.685296	0
5.92913	0.00374157	0.526316	0.364063	0
5.9329	0.00491795	1.31579	0.578218	0
5.93169	0.0046116	1.84211	0.685296	0
5.92908	0.00442779	1.05263	0.513972	0
5.92833	0.00549798	1.84211	0.685296	0
5.93601	0.00531417	2.36842	0.856619	0
5.93837	0.00477908	1.57895	0.642465	0
5.9343	0.00471372	1.31579	0.578218	0
5.93546	0.00488119	2.10526	0.728127	0
5.93455	0.00471781	1.31579	0.578218	0
5.9332	0.00446455	1.31579	0.578218	0
5.92999	0.00451357	1.05263	0.513972	0
5.92115	0.00390904	0.526316	0.364063	0
5.92703	0.00452583	1.31579	0.578218	0
5.93039	0.00419497	1.31579	0.578218	0
5.92743	0.00394172	0.526316	0.364063	0
5.93862	0.00457076	2.63158	0.813788	0
5.93621	0.00446864	1.31579	0.578218	0
5.93104	0.00426849	1.84211	0.685296	0
5.93998	0.00513444	1.57895	0.642465	0
5.93375	0.00535502	1.84211	0.685296	0
5.92472	0.00388862	0.789474	0.449725	0
5.92848	0.00417046	1.84211	0.685296	0
5.92964	0.00492204	1.57895	0.642465	0
5.92682	0.00484035	1.05263	0.513972	0
5.92442	0.00374157	0.789474	0.449725	0
5.92753	0.00372931	1.84211	0.685296	0
5.92833	0.00386819	0.263158	0.256986	0
5.93129	0.0047995	1.31579	0.685296	0
5.93561	0.00460752	1.84211	0.685296	0
5.92597	0.00416637	1.31579	0.578218	0
5.92582	0.004293	1.31579	0.578218	0
5.93646	0.00452991	1.31579	0.578218	0
5.93205	0.00440737	1.84211	0.685296	0
5.92657	0.00416637	1.84211	0.685296	0
5.93546	0.00411327	0.526316	0.364063	0
5.93014	0.00407651	1.57895	0.642465	0
5.93205	0.00412553	0.263158	0.256986	0
5.9343	0.00394172	1.05263	0.513972	0
5.9339	0.00463611	1.84211	0.685296	0
5.9335	0.00457484	2.10526	0.89945	0
5.93174	0.00496697	1.31579	0.578218	0
5.93531	0.00480767	2.89474	0.835204	0
5.93034	0.0048526	1.57895	0.642465	0
5.92858	0.00441554	1.57895	0.642465	0
5.93059	0.00479541	1.84211	0.685296	0
5.92703	0.00446455	0.526316	0.364063	0
5.92251	0.00384368	0.526316	0.364063	0
5.93365	0.00513444	2.36842	0.770957	0
5.93476	0.0047464	1.57895	0.642465	0
5.92135	0.0044523	1.31579	0.578218	0
5.92135	0.00414595	1.57895	0.642465	0
5.93144	0.00424807	1.31579	0.578218	0
5.9329	0.00432976	0.789474	0.449725	0
5.9323	0.00468513	2.36842	0.770957	0
5.93275	0.00443188	0.526316	0.364063	0
5.93119	0.00426849	2.10526	0.728127	0
5.93114	0.00455033	0.789474	0.449725	0
5.92788	0.00411736	1.05263	0.513972	0
5.92612	0.00419497	1.84211	0.685296	0
5.9323	0.00394172	1.05263	0.513972	0
5.93144	0.00384368	0.789474	0.449725	0
5.93079	0.00409693	1.05263	0.513972	0
5.93596	0.00515487	1.31579	0.578218	0
5.93591	0.00456259	0.526316	0.364063	0
5.93014	0.0039989	1.05263	0.513972	0
5.93445	0.00447272	1.84211	0.685296	0
5.94178	0.00546939	2.10526	0.728127	0
5.93711	0.00512219	2.10526	0.728127	0
5.93084	0.00493838	2.10526	0.728127	0
5.93079	0.0045585	1.57895	0.642465	0
5.9337	0.00486077	1.57895	0.642465	0
5.9332	0.00483626	2.10526	0.728127	0
5.92547	0.00424807	0.263158	0.256986	0
5.92206	0.0043992	1.05263	0.513972	0
5.93039	0.00438695	1.57895	0.642465	0
5.9341	0.00425624	2.10526	0.728127	0
5.9335	0.00481584	1.31579	0.578218	0
5.934	0.00470147	1.84211	0.685296	0
5.93711	0.00468513	1.57895	0.642465	0
5.9344	0.0047995	1.57895	0.642465	0
5.93716	0.00486894	0.789474	0.449725	0
5.93546	0.00455033	2.10526	0.728127	0
5.93325	0.00497106	1.57895	0.642465	0
5.93149	0.00508951	2.10526	0.728127	0
5.94093	0.00532642	3.94737	1.04936	0
5.93561	0.00428891	1.05263	0.513972	0
5.92286	0.00382734	1.57895	0.642465	0
5.92808	0.00394989	1.05263	0.513972	0
5.9345	0.00495472	2.36842	0.856619	0
5.93461	0.00446864	1.84211	0.685296	0
5.93988	0.0049588	2.63158	0.813788	0
5.93681	0.00479133	1.31579	0.578218	0
5.92421	0.0046402	1.31579	0.578218	0
5.92542	0.00435018	1.57895	0.642465	0
5.92938	0.00435018	0.526316	0.364063	0
5.92853	0.00420722	1.57895	0.728127	0
5.93842	0.00454625	1.84211	0.685296	0
5.93631	0.00419497	1.57895	0.642465	0
5.93069	0.00437469	2.36842	0.770957	0
5.93059	0.0040806	0.526316	0.364063	0
5.93656	0.00428483	1.84211	0.685296	0
5.93641	0.00458301	1.57895	0.642465	0
5.92913	0.0043461	1.31579	0.578218	0
5.92773	0.00466062	1.31579	0.578218	0
5.9333	0.00502416	2.63158	0.813788	0
5.93235	0.00404383	2.63158	0.813788	0
5.933	0.00503233	1.31579	0.578218	0
5.9332	0.00464428	2.10526	0.728127	0
5.9334	0.00456667	2.36842	0.770957	0
5.92462	0.00444822	0.526316	0.364063	0
5.92572	0.0041868	1.84211	0.685296	0
5.93079	0.00468104	1.05263	0.513972	0
5.92602	0.00400707	1.57895	0.642465	0
5.92231	0.00395397	1.31579	0.578218	0
5.92708	0.0041337	1.05263	0.513972	0
5.92246	0.00351282	0.526316	0.364063	0
5.93124	0.00449723	1.84211	0.685296	0
5.93561	0.00410919	1.57895	0.642465	0
5.92853	0.00442371	1.05263	0.513972	0
5.93024	0.00475865	1.31579	0.578218	0
5.93365	0.00451766	2.10526	0.728127	0
5.92783	0.00456667	1.84211	0.685296	0
5.92507	0.00411327	1.57895	0.642465	0
5.92577	0.00423173	1.31579	0.578218	0
5.92863	0.00506909	1.84211	0.685296	0
5.93034	0.00455442	1.57895	0.642465	0
5.92622	0.00397031	0.263158	0.256986	0
5.92522	0.00423173	1.31579	0.578218	0
5.92908	0.00436244	1.57895	0.728127	0
5.92723	0.00417863	1.31579	0.578218	0
5.92933	0.00478316	1.57895	0.642465	0
5.92642	0.00400299	1.31579	0.578218	0
5.93265	0.00487302	1.31579	0.578218	0
5.94193	0.00565728	2.89474	0.835204	0
5.94374	0.00537135	2.36842	0.770957	0
5.94173	0.00615153	2.89474	0.835204	0
5.93586	0.00432568	1.57895	0.642465	0
5.93074	0.00417046	1.31579	0.578218	0
5.92497	0.00391312	1.05263	0.513972	0
5.92778	0.00404792	2.10526	0.728127	0
5.93757	0.00428074	1.31579	0.578218	0
5.93054	0.00356184	2.10526	0.728127	0
5.92793	0.0044523	1.84211	0.685296	0
5.93024	0.00459526	2.10526	0.89945	0
5.9326	0.00556333	2.63158	0.813788	0
5.93139	0.00438286	2.63158	0.813788	0
5.93144	0.00457484	1.05263	0.513972	0
5.93024	0.00423581	1.84211	0.685296	0
5.92878	0.00479133	1.84211	0.685296	0
5.92793	0.00470964	1.05263	0.513972	0
5.93049	0.00457893	2.36842	0.770957	0
5.93636	0.00537135	1.31579	0.578218	0
5.92657	0.00427666	1.31579	0.578218	0
5.92241	0.00410919	1.57895	0.642465	0
5.9328	0.00444413	2.89474	0.835204	0
5.93079	0.00470147	1.05263	0.513972	0
5.93255	0.0046647	2.36842	0.770957	0
5.93907	0.00570221	2.10526	0.728127	0
5.93245	0.00452174	1.84211	0.685296	0
5.92938	0.0040806	2.36842	0.770957	0
5.93671	0.00483218	1.57895	0.642465	0
5.94193	0.0056001	2.36842	0.770957	0
5.93159	0.00514261	1.31579	0.578218	0
5.9206	0.00429708	1.31579	0.578218	0
5.9339	0.0051181	2.36842	0.770957	0
5.93732	0.00496697	2.10526	0.728127	0
5.9336	0.00451766	0.789474	0.449725	0
5.93415	0.00457893	1.57895	0.642465	0
5.93144	0.00433385	1.57895	0.642465	0
5.9325	0.00485668	2.10526	0.728127	0
5.92933	0.00450949	1.84211	0.685296	0
5.92677	0.00459526	1.31579	0.578218	0
5.92708	0.00443188	1.84211	0.685296	0
5.93616	0.00522022	2.89474	0.835204	0
5.93179	0.00450132	1.31579	0.578218	0
5.92271	0.00423581	1.57895	0.642465	0
5.93059	0.00473414	1.84211	0.685296	0
5.92833	0.0044523	1.05263	0.513972	0
5.92954	0.00489345	2.10526	0.728127	0
5.93315	0.0046402	2.36842	0.770957	0
5.92416	0.00420722	0.526316	0.364063	0
5.9207	0.00435835	0.526316	0.364063	0
5.92457	0.00396214	0.789474	0.449725	0
5.92718	0.00406834	0.789474	0.449725	0
5.92873	0.00414187	1.05263	0.513972	0
5.9322	0.00447681	1.57895	0.642465	0
5.93546	0.00517529	2.89474	0.920866	0
5.93415	0.00539995	2.36842	0.770957	0
5.92843	0.0046933	1.57895	0.642465	0
5.93611	0.00504049	2.10526	0.728127	0
5.92868	0.00436652	1.05263	0.513972	0
5.92682	0.0043992	1.31579	0.578218	0
5.94244	0.00524064	2.36842	0.770957	0
5.93957	0.00468104	1.84211	0.685296	0
5.92416	0.00424398	1.31579	0.578218	0
5.92949	0.00446047	1.05263	0.513972	0
5.93094	0.00455033	2.10526	0.728127	0
5.92928	0.00464837	1.84211	0.685296	0
5.93034	0.00418271	1.31579	0.578218	0
5.92627	0.00383143	1.31579	0.578218	0
5.92226	0.0041868	1.05263	0.513972	0
5.92522	0.0035986	1.05263	0.513972	0
5.92893	0.00470147	1.57895	0.642465	0
5.93526	0.00546122	2.63158	0.89945	0
5.9337	0.00448089	0.526316	0.364063	0
5.93205	0.00411327	1.31579	0.578218	0
5.9343	0.0051467	1.05263	0.642465	0
5.92959	0.00433793	1.57895	0.642465	0
5.9329	0.00444005	2.10526	0.728127	0
5.93947	0.00471781	1.84211	0.685296	0
5.93551	0.00514261	2.89474	0.835204	0
5.92833	0.00421947	2.10526	0.728127	0
5.92667	0.00448906	2.10526	0.728127	0
5.91945	0.00364353	0.263158	0.256986	0
5.92833	0.00417046	1.57895	0.642465	0
5.93872	0.00449315	2.63158	0.813788	0
5.93114	0.00440737	1.84211	0.685296	0
5.92878	0.00443596	2.36842	0.770957	0
5.93445	0.00474231	0.789474	0.449725	0
5.92622	0.00382734	1.05263	0.513972	0
5.93049	0.00459118	2.63158	0.813788	0
5.93777	0.00531417	1.57895	0.642465	0
5.92592	0.00456259	1.57895	0.642465	0
5.92386	0.00443596	1.05263	0.513972	0
5.93134	0.00426849	0.789474	0.449725	0
5.93385	0.00419088	2.63158	0.813788	0
5.93516	0.00391721	1.31579	0.578218	0
5.93019	0.00468104	1.84211	0.685296	0
5.92432	0.00374974	0.789474	0.449725	0
5.92758	0.00459935	1.84211	0.770957	0
5.93957	0.00414187	1.31579	0.578218	0
5.94088	0.00498331	2.36842	0.770957	0
5.93174	0.0046402	1.57895	0.642465	0
5.92577	0.00425215	0.526316	0.364063	0
5.92798	0.00419497	1.57895	0.642465	0
5.92477	0.00379875	1.57895	0.642465	0
5.92878	0.00524064	2.36842	0.856619	0
5.93024	0.00417863	1.31579	0.578218	0
5.92145	0.00390087	1.57895	0.642465	0
5.92617	0.00448498	1.84211	0.685296	0
5.93079	0.00444005	1.57895	0.642465	0
5.92713	0.00441554	1.05263	0.513972	0
5.93134	0.00467287	2.10526	0.728127	0
5.93455	0.00527741	2.36842	0.856619	0
5.92908	0.00457484	0.789474	0.449725	0
5.92703	0.00397439	1.31579	0.578218	0
5.9326	0.00451766	2.10526	0.728127	0
5.93149	0.00453399	1.84211	0.685296	0
5.93225	0.00440328	2.36842	0.770957	0
5.93335	0.00487302	1.57895	0.642465	0
5.92622	0.00444005	1.05263	0.513972	0
5.92622	0.00417454	1.31579	0.578218	0
5.92944	0.00472189	1.31579	0.578218	0
5.93425	0.00553883	3.15789	1.02794	0
5.93395	0.00428891	1.05263	0.513972	0
5.92848	0.00418271	1.31579	0.578218	0
5.92452	0.00462794	1.05263	0.513972	0
5.92517	0.0043992	1.31579	0.578218	0
5.93024	0.00488936	2.63158	0.813788	0
5.92587	0.00423581	1.05263	0.513972	0
5.92728	0.00448089	2.10526	0.728127	0
5.93375	0.00416229	1.84211	0.685296	0
5.93049	0.00471372	1.57895	0.642465	0
5.92969	0.00390087	1.31579	0.578218	0
5.92858	0.00403566	1.31579	0.578218	0
5.92893	0.00402749	0.526316	0.364063	0
5.92798	0.00377016	1.31579	0.578218	0
5.92868	0.00438286	1.31579	0.578218	0
5.92522	0.0041337	0.263158	0.256986	0
5.92617	0.00420314	1.84211	0.685296	0
5.92888	0.00415412	0.789474	0.449725	0
5.93506	0.00425215	3.42105	0.920866	0
5.9334	0.00487302	1.05263	0.513972	0
5.92783	0.00437061	1.57895	0.642465	0
5.92768	0.00417863	1.57895	0.642465	0
5.93566	0.00482809	2.36842	0.770957	0
5.93445	0.00470147	1.05263	0.513972	0
5.92216	0.004293	0.526316	0.364063	0
5.92672	0.00430525	1.31579	0.578218	0
5.9325	0.00458301	2.36842	0.770957	0
5.93225	0.00497514	2.36842	0.770957	0
5.92396	0.0043461	0.789474	0.449725	0
5.92497	0.00465245	1.84211	0.685296	0
5.9343	0.00487302	1.84211	0.685296	0
5.9328	0.00438695	2.10526	0.728127	0
5.93004	0.00404792	1.05263	0.513972	0
5.93355	0.00436244	2.36842	0.770957	0
5.93405	0.00498331	1.31579	0.578218	0
5.92868	0.00444413	1.31579	0.578218	0
5.93004	0.0041051	1.84211	0.685296	0
5.93486	0.00455442	2.89474	0.920866	0
5.93872	0.00544896	2.10526	0.728127	0
5.92938	0.00513853	1.84211	0.770957	0
5.92005	0.00476682	1.05263	0.513972	0
5.92311	0.00385594	1.31579	0.578218	0
5.92557	0.00381509	1.31579	0.578218	0
5.92843	0.00426849	1.05263	0.513972	0
5.92457	0.00447681	1.05263	0.513972	0
5.92657	0.00437061	1.05263	0.513972	0
5.93205	0.00470964	2.36842	0.770957	0
5.92512	0.00446864	1.84211	0.770957	0
5.92291	0.00401524	1.57895	0.642465	0
5.92878	0.00423581	1.57895	0.642465	0
5.92853	0.00444005	1.05263	0.513972	0
5.93325	0.00524881	2.10526	0.728127	0
5.92718	0.00493021	1.31579	0.578218	0
5.92577	0.00464837	1.05263	0.513972	0
5.92964	0.00522431	2.10526	0.728127	0
5.92728	0.00428074	0.789474	0.449725	0
5.92838	0.00441962	1.05263	0.513972	0
5.93305	0.00478316	2.10526	0.728127	0
5.93235	0.00452583	2.10526	0.728127	0
5.93466	0.00476274	1.05263	0.513972	0
5.93742	0.00531008	3.15789	0.963697	0
5.93305	0.00453808	1.05263	0.513972	0
5.92778	0.00446047	2.36842	0.770957	0
5.93169	0.00471781	1.57895	0.642465	0
5.93109	0.00412553	1.31579	0.578218	0
5.92411	0.00374157	1.31579	0.578218	0
5.92396	0.00398665	1.57895	0.642465	0
5.92938	0.00433385	1.84211	0.685296	0
5.92828	0.00458301	2.10526	0.728127	0
5.92954	0.00449315	2.63158	0.813788	0
5.93019	0.00508543	1.05263	0.513972	0
5.93014	0.00470555	2.89474	0.835204	0
5.92803	0.00458301	1.05263	0.513972	0
5.92878	0.00475457	1.84211	0.685296	0
5.93415	0.00419088	1.57895	0.642465	0
5.93606	0.00449723	2.63158	0.813788	0
5.93927	0.00442371	2.63158	0.813788	0
5.9332	0.00468104	1.84211	0.685296	0
5.92778	0.00438286	1.31579	0.578218	0
5.93064	0.00534276	2.63158	0.813788	0
5.93014	0.00482401	1.05263	0.513972	0
5.92637	0.00436652	1.31579	0.578218	0
5.92949	0.00451766	1.05263	0.513972	0
5.93581	0.00524473	3.15789	1.02794	0
5.94314	0.00548164	1.31579	0.578218	0
5.93802	0.00473006	1.84211	0.685296	0
5.93445	0.00473006	0.526316	0.364063	0
5.93134	0.00448498	1.57895	0.642465	0
5.93194	0.00490162	1.57895	0.728127	0
5.93134	0.0053591	1.31579	0.685296	0
5.93355	0.00447272	2.10526	0.728127	0
5.93079	0.00463611	1.84211	0.685296	0
